Cluster 2	AT5G56110.1
Cluster 2	AT3G46440.2
Cluster 2	AT2G26910.1
Cluster 2	AT4G33200.1
Cluster 2	AT1G69870.1
Cluster 2	AT1G12530.1
Cluster 2	AT5G35430.1
Cluster 2	AT1G16860.1
Cluster 2	AT1G20110.1
Cluster 2	AT1G77680.1
Cluster 2	AT5G25270.1
Cluster 2	AT5G11040.1
Cluster 2	AT1G75220.1
Cluster 2	AT2G43900.1
Cluster 2	AT3G18690.1
Cluster 2	AT2G37600.2
Cluster 2	AT4G25730.1
Cluster 2	AT4G28610.1
Cluster 2	AT1G70290.1
Cluster 2	AT5G44090.1
Cluster 2	AT5G54900.1
Cluster 3	AT1G14570.2
Cluster 3	AT1G48120.1
Cluster 3	AT4G35420.1
Cluster 3	AT2G41140.1
Cluster 3	AT2G42780.1
Cluster 3	AT3G11820.1
Cluster 3	AT1G07705.2
Cluster 3	AT1G79350.1
Cluster 3	AT3G02880.1
Cluster 3	AT4G37870.1
Cluster 3	AT1G50920.1
Cluster 3	AT5G20290.1
Cluster 3	AT1G31330.1
Cluster 3	AT3G60600.1
Cluster 3	AT4G40020.1
Cluster 3	AT2G47980.1
Cluster 3	AT2G18040.1
Cluster 3	AT2G18730.1
Cluster 3	AT2G32980.1
Cluster 3	AT1G29930.1
Cluster 3	AT1G77760.1
Cluster 3	AT3G13960.1
Cluster 3	AT3G51160.1
Cluster 3	AT2G27600.1
Cluster 3	AT5G58430.1
Cluster 3	AT2G29210.1
Cluster 3	AT2G13610.1
Cluster 3	AT4G16720.1
Cluster 3	AT3G57220.1
Cluster 3	AT1G31870.2
Cluster 3	AT3G56990.1
Cluster 3	AT3G17750.1
Cluster 3	AT1G32090.1
Cluster 3	AT5G12900.1
Cluster 3	AT3G14090.1
Cluster 3	AT3G27190.1
Cluster 3	AT5G47930.1
Cluster 3	AT2G47970.1
Cluster 3	AT3G01670.1
Cluster 3	AT2G36490.1
Cluster 3	AT2G45790.1
Cluster 3	AT1G74030.1
Cluster 3	AT3G04120.1
Cluster 3	AT1G18740.1
Cluster 3	AT3G03050.1
Cluster 3	AT1G51500.1
Cluster 3	AT5G44800.1
Cluster 3	AT2G21660.1
Cluster 3	AT3G58690.1
Cluster 3	AT3G48430.1
Cluster 3	AT1G29530.1
Cluster 3	AT1G04410.1
Cluster 3	AT5G12350.1
Cluster 3	AT5G11260.1
Cluster 3	AT4G11740.1
Cluster 3	AT1G09780.1
Cluster 3	AT3G42660.1
Cluster 3	AT1G69980.1
Cluster 3	AT5G16270.1
Cluster 3	AT4G26870.1
Cluster 3	AT3G06910.1
Cluster 3	AT2G31820.1
Cluster 3	AT3G48860.2
Cluster 3	AT4G14230.1
Cluster 3	AT1G10290.1
Cluster 3	AT3G23130.1
Cluster 3	AT1G08640.1
Cluster 3	AT4G33060.1
Cluster 3	AT1G62330.1
Cluster 3	AT5G67590.1
Cluster 3	AT3G47070.1
Cluster 3	AT3G46510.1
Cluster 3	AT4G24270.2
Cluster 3	AT3G26400.1
Cluster 3	AT5G53060.1
Cluster 3	AT3G05420.2
Cluster 3	AT1G17210.1
Cluster 3	AT2G05940.1
Cluster 3	AT1G49890.1
Cluster 3	AT3G05060.1
Cluster 3	AT5G16260.1
Cluster 3	AT3G14790.1
Cluster 3	AT3G13470.1
Cluster 3	AT5G58730.1
Cluster 3	AT4G05220.1
Cluster 3	AT2G42580.1
Cluster 3	ATCG00490.1
Cluster 3	AT1G53310.3
Cluster 3	AT1G49580.1
Cluster 3	AT4G35230.1
Cluster 3	AT3G22180.1
Cluster 3	AT3G44820.1
Cluster 3	AT1G32750.1
Cluster 3	AT2G22840.1
Cluster 3	AT1G69260.1
Cluster 3	AT4G21670.1
Cluster 3	AT2G48160.1
Cluster 3	AT2G27830.1
Cluster 3	AT5G67530.1
Cluster 3	AT4G31880.1
Cluster 3	AT3G13290.1
Cluster 3	AT4G23650.1
Cluster 3	AT4G25500.4
Cluster 3	AT3G19950.1
Cluster 3	AT2G13540.1
Cluster 3	AT1G02730.1
Cluster 3	AT1G47250.1
Cluster 3	AT3G45780.2
Cluster 3	AT1G12360.1
Cluster 3	AT4G26770.1
Cluster 3	AT5G35910.1
Cluster 3	AT1G26120.1
Cluster 3	AT4G18820.1
Cluster 3	AT2G21390.1
Cluster 3	AT3G09670.2
Cluster 3	AT4G33650.2
Cluster 3	AT3G03940.1
Cluster 3	AT1G20580.1
Cluster 3	AT5G16210.1
Cluster 3	AT5G42570.1
Cluster 3	AT2G36380.1
Cluster 3	AT2G37270.2
Cluster 3	AT2G29070.2
Cluster 3	AT1G68830.1
Cluster 3	AT5G65950.1
Cluster 3	AT4G24400.1
Cluster 3	AT1G18950.1
Cluster 3	AT1G07350.1
Cluster 3	AT2G40110.1
Cluster 3	AT1G10385.1
Cluster 3	AT5G53330.1
Cluster 3	AT1G71010.1
Cluster 3	AT1G27595.1
Cluster 3	AT1G15290.1
Cluster 3	AT5G46750.1
Cluster 3	AT3G07880.1
Cluster 3	AT2G24550.1
Cluster 3	AT1G04950.3
Cluster 3	AT1G15340.1
Cluster 3	AT1G27430.1
Cluster 3	AT5G23910.1
Cluster 3	AT1G14460.1
Cluster 3	AT4G34450.1
Cluster 3	AT5G62390.1
Cluster 3	AT3G48710.1
Cluster 3	AT1G54490.1
Cluster 3	AT1G53440.1
Cluster 3	AT2G16440.1
Cluster 3	AT5G56210.1
Cluster 3	AT2G45310.1
Cluster 3	AT1G77180.2
Cluster 3	AT5G47820.2
Cluster 3	AT1G74720.1
Cluster 3	AT5G04510.1
Cluster 3	AT1G67090.1
Cluster 3	AT1G72790.1
Cluster 3	AT1G18040.1
Cluster 3	AT3G49250.1
Cluster 3	AT5G19010.1
Cluster 3	AT3G12480.1
Cluster 3	AT4G11660.1
Cluster 3	AT2G38280.2
Cluster 3	AT4G29220.1
Cluster 3	AT3G56760.1
Cluster 3	AT5G48760.2
Cluster 3	AT1G73450.1
Cluster 3	AT5G04930.1
Cluster 3	AT3G55000.1
Cluster 3	AT4G20780.1
Cluster 3	AT3G26980.1
Cluster 3	AT5G13020.1
Cluster 3	AT1G43700.1
Cluster 3	AT5G55310.1
Cluster 3	AT1G78650.1
Cluster 3	AT1G48920.1
Cluster 3	AT2G39730.1
Cluster 3	AT2G27040.2
Cluster 3	AT2G46250.1
Cluster 3	AT2G46180.1
Cluster 3	AT1G59359.1
Cluster 3	AT1G64370.1
Cluster 3	AT1G27100.1
Cluster 3	AT3G60320.1
Cluster 3	AT5G12180.1
Cluster 3	AT3G26090.1
Cluster 3	AT3G60190.1
Cluster 3	AT2G44160.1
Cluster 3	AT1G66750.1
Cluster 3	AT5G42950.1
Cluster 3	AT3G07660.1
Cluster 3	AT3G10380.1
Cluster 3	AT1G50110.1
Cluster 3	AT2G25480.1
Cluster 3	AT1G52190.1
Cluster 3	AT5G57870.1
Cluster 3	AT5G27630.1
Cluster 3	AT1G66150.1
Cluster 3	AT5G19390.2
Cluster 3	AT2G05710.1
Cluster 3	AT5G08390.1
Cluster 3	AT5G58440.1
Cluster 3	AT3G52930.1
Cluster 3	AT3G14910.1
Cluster 3	AT1G07110.1
Cluster 3	AT5G20350.1
Cluster 3	AT1G02330.1
Cluster 3	AT2G41410.1
Cluster 3	AT1G74160.1
Cluster 3	AT4G15410.1
Cluster 3	AT3G19100.1
Cluster 3	AT5G17980.1
Cluster 3	AT3G25070.1
Cluster 3	AT2G38310.1
Cluster 3	AT1G13020.1
Cluster 3	AT5G27000.1
Cluster 3	AT2G19710.1
Cluster 3	AT3G08530.1
Cluster 3	AT3G13670.1
Cluster 3	AT3G09840.1
Cluster 3	AT4G10380.1
Cluster 3	AT1G10090.1
Cluster 3	AT1G66670.1
Cluster 3	AT4G16280.2
Cluster 3	AT3G28050.1
Cluster 3	AT2G21060.1
Cluster 3	AT4G04700.1
Cluster 3	AT1G70320.1
Cluster 3	AT4G08350.1
Cluster 3	AT5G40480.1
Cluster 3	AT4G30480.2
Cluster 3	AT5G26760.2
Cluster 3	AT4G27060.1
Cluster 3	AT1G14040.1
Cluster 3	AT1G67120.1
Cluster 3	AT2G39810.1
Cluster 3	AT4G00238.1
Cluster 3	AT4G11680.1
Cluster 3	AT5G21940.1
Cluster 3	AT2G41620.1
Cluster 3	AT5G20280.1
Cluster 3	AT4G31160.1
Cluster 3	AT5G64070.1
Cluster 3	AT5G49390.1
Cluster 3	AT3G15450.1
Cluster 3	AT5G01400.1
Cluster 3	AT2G17870.1
Cluster 3	AT3G10730.1
Cluster 3	AT5G13000.1
Cluster 3	AT2G29125.1
Cluster 3	AT5G35670.1
Cluster 3	AT1G75100.1
Cluster 3	AT5G04600.1
Cluster 3	AT5G11980.1
Cluster 3	AT1G56290.1
Cluster 3	AT4G32410.1
Cluster 3	AT2G27100.1
Cluster 3	AT3G04840.1
Cluster 3	AT5G23080.1
Cluster 3	AT5G06460.1
Cluster 3	AT1G31730.1
Cluster 3	AT1G12910.1
Cluster 3	AT3G57150.1
Cluster 3	AT3G63130.2
Cluster 3	AT1G49710.1
Cluster 3	AT1G55860.1
Cluster 3	AT5G43070.1
Cluster 3	AT5G64330.1
Cluster 3	AT3G56850.1
Cluster 3	AT5G18070.1
Cluster 3	AT4G38970.1
Cluster 3	AT1G59610.1
Cluster 3	AT1G80930.1
Cluster 3	AT5G25780.1
Cluster 3	AT3G09070.1
Cluster 3	AT1G73030.1
Cluster 3	AT2G41840.1
Cluster 3	AT5G08050.1
Cluster 3	AT4G00752.1
Cluster 3	AT5G10270.1
Cluster 3	AT1G64190.1
Cluster 3	AT4G25210.1
Cluster 3	AT5G13760.1
Cluster 3	AT3G23920.1
Cluster 3	AT3G45830.1
Cluster 3	AT3G19770.1
Cluster 3	AT3G48680.1
Cluster 3	AT3G07790.1
Cluster 3	AT1G50120.1
Cluster 3	AT2G47790.1
Cluster 3	AT1G64080.1
Cluster 3	AT3G56150.2
Cluster 3	AT3G06480.1
Cluster 3	AT3G18990.1
Cluster 3	AT4G02020.1
Cluster 3	AT4G36750.1
Cluster 3	AT5G63420.1
Cluster 3	AT5G11450.1
Cluster 3	AT2G32910.1
Cluster 3	AT2G38440.1
Cluster 3	AT1G52780.1
Cluster 3	AT4G04340.3
Cluster 3	AT1G71080.1
Cluster 3	AT5G11110.1
Cluster 3	AT1G56340.1
Cluster 3	AT1G19870.1
Cluster 3	AT2G44200.1
Cluster 3	AT3G61050.2
Cluster 3	AT4G26455.1
Cluster 3	AT4G27450.1
Cluster 3	AT5G22880.1
Cluster 3	AT1G47490.1
Cluster 3	AT5G04870.1
Cluster 3	AT2G24590.1
Cluster 3	AT2G43970.1
Cluster 3	AT3G10680.1
Cluster 3	AT1G27850.1
Cluster 3	AT2G37050.3
Cluster 3	AT1G32400.3
Cluster 3	AT4G26760.1
Cluster 3	AT3G28030.1
Cluster 3	AT2G01910.1
Cluster 3	AT1G04450.1
Cluster 3	AT2G06990.1
Cluster 3	AT1G73630.1
Cluster 3	AT5G63190.2
Cluster 3	AT5G41970.1
Cluster 3	AT1G09770.1
Cluster 3	AT3G61860.1
Cluster 3	AT5G56360.1
Cluster 3	AT4G35890.1
Cluster 3	AT3G48930.1
Cluster 3	AT5G10810.1
Cluster 3	AT3G08940.2
Cluster 3	AT1G18190.1
Cluster 3	AT1G20970.1
Cluster 3	AT3G08020.1
Cluster 3	AT2G24640.1
Cluster 3	AT5G62440.1
Cluster 3	AT3G26560.1
Cluster 3	AT3G04740.1
Cluster 3	AT1G08700.1
Cluster 3	AT2G33730.1
Cluster 3	AT4G30890.3
Cluster 3	AT4G37740.1
Cluster 3	AT5G42820.2
Cluster 3	AT3G11130.1
Cluster 3	AT1G59900.1
Cluster 3	AT4G26230.1
Cluster 3	AT2G47400.1
Cluster 3	AT3G16620.1
Cluster 3	AT4G20330.1
Cluster 3	AT3G48530.1
Cluster 3	AT3G19540.1
Cluster 3	AT4G27320.1
Cluster 3	AT5G46210.1
Cluster 3	AT1G73670.1
Cluster 3	AT3G07420.1
Cluster 3	AT2G03150.1
Cluster 3	AT2G20190.1
Cluster 3	AT3G61480.1
Cluster 3	AT1G55620.2
Cluster 3	AT5G03280.1
Cluster 3	AT5G52310.1
Cluster 3	AT3G51550.1
Cluster 3	AT5G38640.1
Cluster 3	AT4G26630.2
Cluster 3	AT2G19730.3
Cluster 3	AT1G59820.1
Cluster 3	AT5G60010.1
Cluster 3	AT1G77300.1
Cluster 3	AT1G02010.1
Cluster 3	AT3G27080.1
Cluster 3	AT5G47010.1
Cluster 3	AT1G25580.1
Cluster 3	AT2G36350.1
Cluster 3	AT3G58570.1
Cluster 3	AT5G66850.1
Cluster 3	AT3G58680.1
Cluster 3	AT3G11450.1
Cluster 3	AT2G24050.1
Cluster 3	AT5G19360.1
Cluster 3	AT5G46070.1
Cluster 3	AT2G01980.1
Cluster 3	AT4G25970.1
Cluster 4	AT3G55460.1
Cluster 4	AT1G47200.1
Cluster 4	AT3G11540.1
Cluster 4	AT5G47480.1
Cluster 4	AT5G48650.1
Cluster 4	AT1G71900.1
Cluster 4	AT2G27140.1
Cluster 4	AT2G24370.1
Cluster 4	AT5G06140.1
Cluster 4	AT2G45140.1
Cluster 4	AT5G05170.1
Cluster 4	AT1G33680.1
Cluster 4	AT5G47910.1
Cluster 4	AT1G72730.1
Cluster 4	AT5G64270.1
Cluster 4	AT3G46780.1
Cluster 4	AT4G20940.1
Cluster 4	AT3G28860.1
Cluster 4	AT4G31700.1
Cluster 4	AT1G80840.1
Cluster 4	AT1G65030.1
Cluster 4	AT3G19840.1
Cluster 4	AT1G78880.1
Cluster 4	AT3G58730.1
Cluster 4	AT1G54270.1
Cluster 4	AT4G19190.1
Cluster 4	AT3G12100.1
Cluster 4	AT4G04210.1
Cluster 4	AT5G23060.1
Cluster 4	AT5G36880.2
Cluster 4	AT1G20760.1
Cluster 4	AT4G17720.1
Cluster 4	AT2G33435.1
Cluster 4	AT5G13400.1
Cluster 4	AT1G30480.1
Cluster 4	AT3G21670.1
Cluster 4	AT5G22650.1
Cluster 4	AT3G17880.1
Cluster 4	AT5G54310.1
Cluster 4	AT4G15545.1
Cluster 4	AT1G02840.1
Cluster 4	AT4G00100.1
Cluster 4	AT1G42550.1
Cluster 4	AT4G15802.1
Cluster 4	AT4G33400.1
Cluster 4	AT5G10360.1
Cluster 4	AT1G26630.1
Cluster 4	AT5G04990.1
Cluster 4	AT5G64200.2
Cluster 4	AT3G20550.1
Cluster 4	AT5G15680.1
Cluster 4	AT5G01530.1
Cluster 4	AT1G01120.1
Cluster 4	AT5G62810.1
Cluster 4	AT1G49950.3
Cluster 4	AT1G59710.1
Cluster 4	AT1G72340.1
Cluster 4	AT1G45688.1
Cluster 4	AT3G18630.1
Cluster 4	AT3G18230.1
Cluster 4	AT1G76850.1
Cluster 4	AT2G38410.1
Cluster 4	AT3G13570.1
Cluster 4	AT5G27150.1
Cluster 4	AT2G32730.1
Cluster 4	AT4G03550.1
Cluster 4	AT1G67230.1
Cluster 4	AT1G76810.1
Cluster 4	AT1G30320.1
Cluster 4	AT4G23040.1
Cluster 4	AT2G30980.1
Cluster 4	AT5G24430.1
Cluster 4	AT5G26860.1
Cluster 4	AT5G52430.1
Cluster 4	AT2G26490.1
Cluster 4	AT5G49890.1
Cluster 4	AT5G07530.1
