PHOS_LOGFC0	PHOS_LOGFC1	PHOS_LOGFC2	PHOS_LOGFC3	ID	SAMPLE
0.49384358820994373	-0.16971622426352226	0.08026102434102503	0.08515363789261374	AT4G29380.1	2
0.2196140301009212	-0.5094652672200018	0.2025485897305813	0.28180567155147757	AT4G29790.1	1
0.3509220368319758	-0.3776232783428231	0.4586306842240888	-0.4011539623324486	AT4G29790.1	2
0.0	0.0	0.0	0.0	AT4G29790.1	3
0.0	0.0	0.0	0.0	AT4G29790.1	4
0.0	0.0	0.0	0.0	AT4G29790.1	5
0.0	0.0	0.0	0.0	AT4G29790.1	6
0.0	0.0	0.0	0.0	AT4G29940.1	1
0.13953452774386813	-0.17353919904197085	0.3183982800263639	-0.16980695578165725	AT4G30480.2	1
0.3550931441991256	-0.41417293855260084	0.3860441920252897	-0.002349083102478159	AT4G30480.2	2
0.0	0.0	0.0	0.0	AT4G30890.3	1
0.1409893996664243	-0.9548648348800312	0.6568071586868826	-0.08330694007840918	AT4G30890.3	2
0.0	0.0	0.0	0.0	AT4G30890.3	3
0.10725841075248142	-0.7157415631448583	0.5475564519152516	-0.0957853533446269	AT4G31160.1	1
0.10586897871522861	-0.7005158723548641	0.6596669324221962	-0.09765675636644446	AT4G31160.1	2
0.07836830026721747	-1.1457139610988214	0.9186776764613273	-0.28236293467532214	AT4G31160.1	3
-0.21046991973220133	-0.012502338573577854	0.24751502732431294	0.4072627279312461	AT4G31540.1	1
0.19954372845195692	-0.48698153537523237	0.3720613664524246	0.09742597444814184	AT5G10360.1	1
-0.877818905796576	-1.8655252852997106	0.9172821147936289	-0.8297905073155404	AT5G10360.1	2
-0.7664911613601197	-0.8695722875658444	0.11716346688205691	-0.33154159747825107	AT5G10360.1	3
-0.2571631639153361	-1.2348911924500905	0.8439794823590825	-0.43915604134672087	AT4G31700.1	1
-0.11625520343003062	-1.0772935825472498	0.7193219639107061	-0.39450399368746253	AT4G31700.1	2
-0.3248508196286262	-1.0282622636829952	0.4747438404938242	-0.15865959303488253	AT4G31700.1	3
-0.4979649318312831	-1.7625417084149102	1.153888251969796	-0.5238927163900351	AT4G31700.1	4
-0.12442864301633175	-1.5358787423371485	1.978002934002702	0.23996857917702197	AT4G31710.1	1
0.0	0.0	0.0	0.0	AT4G31880.1	1
0.10333158318377891	-0.770652005073559	0.7355285887706459	-0.5213669731008199	AT4G31880.1	2
0.06584702129729061	-0.7427750326776645	0.757958339065421	-0.5030282856916277	AT4G31880.1	3
0.26985358090629274	-0.49146858755776035	0.43093091540384726	-0.243545434761878	AT4G31880.1	4
0.0	0.0	0.0	0.0	AT4G31880.1	5
-0.03926796987254904	-1.3555113951540312	1.187198686173945	-0.3615053974216309	AT4G31880.1	6
0.0	0.0	0.0	0.0	AT4G32030.1	1
0.0	0.0	0.0	0.0	AT4G32180.1	1
0.16684171051629154	-0.6527971697660475	0.41531964794864995	-0.015494593349031966	AT4G32180.1	2
0.0	0.0	0.0	0.0	AT4G32410.1	1
0.04968053853056781	-0.1098626445499859	0.1044835072483548	0.07043113738717728	AT4G32410.1	2
0.6722590637465766	0.5544159555467827	-0.4374736604450119	0.07058824257437375	AT4G32410.1	3
0.20709284044194692	0.48779766776075084	-0.5013981443262391	0.19055752893882333	AT4G32410.1	4
0.08891141116821202	-0.7477304183301903	0.5652141493892117	-0.4956365337905747	AT4G33060.1	1
0.30937177779532304	-1.0033388936655847	1.1685543974487445	-0.19535918117879295	AT4G33200.1	1
0.0	0.0	0.0	0.0	AT4G33210.1	1
0.23823870798965635	-0.9118273689584327	0.7177744991840759	-0.15577100673612726	AT4G33400.1	1
0.3746504309240668	-1.5298206565514287	1.2294214272473774	-0.32801164990088927	AT4G33400.1	2
0.008633489999228021	1.0807204392413274	-0.8360652984241866	0.24427507052145989	AT4G34050.1	1
0.2093867115116845	-0.6544935590958754	0.3648625126420364	0.33487972097669183	AT4G34110.1	1
0.44456479518269937	-0.5874366211534174	0.7634641679186213	-0.6529732882368058	AT4G34450.1	1
-0.10567188509922684	-1.7362254025859576	1.2560242141418427	-0.5924264439844393	AT4G34500.1	1
0.0	0.0	0.0	0.0	AT4G35230.1	1
0.0	0.0	0.0	0.0	AT4G35560.2	1
0.0	0.0	0.0	0.0	AT4G35560.2	2
0.6154953756930759	-0.5457254645947489	0.7721728979237229	-0.43424995880408745	AT4G35560.2	3
0.5488810041469658	0.36695355362645965	-0.34244923244696307	0.2523124763648424	AT4G35560.2	4
0.0	0.0	0.0	0.0	AT4G35560.2	5
-0.16540330342975595	-1.1705114458211214	0.9188842015608961	-0.2427332373923316	AT4G35730.1	1
0.17369183136523164	-1.3919495072218333	0.9694945363805063	-0.3323643481938202	AT4G35730.1	2
0.0	0.0	0.0	0.0	AT4G35890.1	1
-0.5008982359326817	-0.8237282661331542	0.45952549825606426	0.01919585567969096	AT4G35890.1	2
-0.2966030060301991	-0.8235259641871768	0.8319708447679223	-0.39855373568742336	AT4G35890.1	3
-0.18693931255683013	-0.7557686648456434	0.8792496308534449	-0.5356268015529384	AT4G35890.1	4
-0.20070246896930094	-1.7983261538549593	2.189385524171386	-0.029990004568212256	AT4G35890.1	5
-0.015997749034627366	-0.7717269881234463	0.5125153408135599	-0.22084642392629703	AT4G35890.1	6
0.0	0.0	0.0	0.0	AT4G35890.1	7
0.0	0.0	0.0	0.0	AT4G37040.1	1
0.8152401139061916	0.25187408195234523	0.13112610182924064	0.34796185057232987	AT4G37050.1	1
1.1057103251318272	0.3618897114212842	0.23376523176863062	0.30120770891977106	AT4G37050.1	2
0.7792239742072462	0.2776454245264997	0.040246588576944194	0.37609843407520716	AT4G37050.1	3
0.0	0.0	0.0	0.0	AT4G37210.1	1
0.17754680048847632	-0.6397963874822956	0.7015475483052627	0.09483047231528129	AT4G37740.1	1
0.5885477525249885	-0.3118810960194685	0.4022290770836255	-0.19312382073303877	AT4G37870.1	1
0.0	0.0	0.0	0.0	AT4G38430.1	1
0.0	0.0	0.0	0.0	AT4G38430.1	2
-0.04195425962794752	0.07347191199882964	0.36860439992713223	-0.08772020792090102	AT4G38500.1	1
0.47817143645840554	-0.41577240008161453	0.2813513782667572	-0.23101000928089113	AT4G38630.1	1
0.0	0.0	0.0	0.0	AT4G38630.1	2
0.27854965257043424	-0.3848659710471563	0.15301663955512035	-0.2901848960183692	AT4G38680.1	1
-0.25189108912212477	-1.0928869687936853	1.174993160679651	-0.24190130585410338	AT4G38680.1	2
0.9203012933830312	0.39486862367916503	-0.18574366266357215	0.3257083700992776	AT4G38970.1	1
0.0	0.0	0.0	0.0	AT4G39280.2	1
-0.2711301106504882	-0.7288698893495118	0.0893171944444447	0.03637986876411225	AT4G39330.1	1
0.0	0.0	0.0	0.0	AT4G39330.1	2
0.32810997918650886	-0.48783461216060037	0.28331015378150354	0.15789970559160027	AT5G01400.1	1
0.0	0.0	0.0	0.0	AT5G01400.1	2
0.0	0.0	0.0	0.0	AT5G01400.1	3
0.19925945578892343	-0.5231376683879598	0.28705902936093103	-0.2890665749663113	AT5G01450.1	1
0.0	0.0	0.0	0.0	AT5G01450.1	2
0.0	0.0	0.0	0.0	AT5G01450.1	3
0.11521865833668851	-0.7521235234303391	0.9784447347025614	-0.5977425066033664	AT5G02490.1	1
0.4006526613855221	-0.1837452171588855	0.022917503122476753	0.061673793287443206	AT5G02770.1	1
0.5240882984478588	0.6277194122916538	-0.3811431827309262	-0.22301932859000634	AT5G02770.1	2
-0.06864955661533725	-0.5960438169632943	-0.03271322003243223	-0.34271266103952136	AT5G02850.1	1
0.32192809488736235	-0.011123796844580707	0.2912635120204547	0.242505385729986	AT5G03280.1	1
0.0	0.0	0.0	0.0	AT5G03280.1	2
0.3716046734011712	0.19785429473866015	-0.15780534913006894	0.11743597493542544	AT5G03280.1	3
0.042529823009120137	-0.18347332910484696	0.4350510807466118	-0.23484253164525865	AT5G03280.1	4
-0.14526294720804328	-0.16068943656045553	0.21272013932067096	-0.07436269720257499	AT5G03280.1	5
0.0	0.0	0.0	0.0	AT5G03280.1	6
0.24049970529154538	-0.35800909233740213	0.6431958175437418	-0.08012620784445341	AT5G03280.1	7
0.40354224289044105	-0.406892562972964	0.4227792978633908	-0.011628332848623201	AT5G03280.1	8
0.46633771571859806	-0.07275220985235956	0.2484448628176239	0.05158800512837085	AT5G03280.1	9
0.3046157019159465	-1.0255931116971315	1.2067900358682568	-0.24677073531862279	AT5G03280.1	10
0.8296036481106618	0.4208691391946936	-0.1261521086074045	0.042450274945063086	AT5G03280.1	11
0.2698119059005403	0.0014463109390648282	0.14225854709398364	0.1802826964797108	AT5G03280.1	12
0.2698119059005403	0.0014463109390648282	0.14225854709398364	0.1802826964797108	AT5G03280.1	13
-0.06232635025921347	-1.1669030404271914	0.8215595468521317	-0.13305282915550087	AT5G03740.1	1
0.04922691016292978	-0.3072449395583585	0.07582029704489271	0.1337026984033659	AT5G04510.1	1
0.16598060421121238	-1.0065542601276523	0.6340776286206375	-0.17443581182737888	AT5G04510.1	2
0.4463738920488766	-0.5427466160482859	0.3673058498148503	-0.14431051228788322	AT5G04870.1	2
0.33987480223968664	-0.709045839364033	0.5644502130066194	-0.16341802923566046	AT5G04930.1	1
0.3284121284575611	-1.3879067271024075	1.2007656022186977	-0.35654774404106865	AT5G04930.1	2
0.13408727552024874	-1.2404938499562235	0.9037363670510895	0.024863769310723444	AT5G04930.1	3
