LFC_0-1	LFC_1-2	LFC_2-3	LFC_3-4	PID
0.06318705116987838	-0.18641958436054915	0.06383405861703643	0.06840404399174096	AT1G69460.1
0.12008639262045272	-1.1640975159419202	0.9192704581032901	-0.0979345404658978	AT1G69520.1
0.03411376028216103	-0.35506726141052897	0.20671567060546406	-0.12413580964778115	AT1G69620.1
-0.23088784471459578	0.8835201719735579	-0.632279652797432	0.7317797433459428	AT1G69640.1
-0.07299383451417545	-0.2835012865762957	0.06071986758575161	-0.15953716219664257	AT1G69680.1
-0.04859023835261414	-0.9668543774706063	0.6874605943733145	-0.34945545948713963	AT1G69770.1
0.21557836012010115	-0.22358870020495422	0.132881618584767	-0.022949564951193425	AT1G69830.1
0.45517987042054203	-0.11325014768316057	0.15279451048810944	0.1122757520057142	AT1G69870.1
-0.07445778158732409	-0.2365407531417792	0.14231581423074335	0.06370022326221553	AT1G69940.1
0.05235771915102143	0.1980960150672126	-0.27435886792564734	0.35455102391565374	AT1G69960.1
0.003109719963182058	0.28053947006817803	-0.33300490632965485	0.1962022988460183	AT1G69980.1
0.21869664153578325	-0.29014571260619637	0.3539954857388256	-0.021626973443330044	AT1G70070.1
0.5879860467765177	-0.18105093439366723	-0.10571637985701125	-0.05625027541027539	AT1G70290.1
-0.08539434008040732	-0.6369585963023547	0.4237612105761662	-0.1922197117659108	AT1G70310.1
0.0830741154317281	-0.27323643929822716	0.17518600300816453	-0.019456155163073027	AT1G70320.1
0.22967586529014627	0.39971889538641026	-0.33128736681299725	0.16262438181583985	AT1G70560.1
0.2996616708971236	0.33530955793792494	-0.42517152573311695	0.24278737418879437	AT1G70610.1
0.2783732344895183	-0.10703982566855573	-0.06397172978533316	0.009502593403548972	AT1G70660.1
0.2418764298877513	0.5979904606156763	-0.5898517523980363	0.018479235827802955	AT1G70670.1
0.9055280091316277	1.7378709346979624	-1.4007772089512773	0.3491134337084436	AT1G70680.1
1.2209991860365816	0.11222109310166074	-0.7998340296719385	0.6438212663286493	AT1G70690.1
-0.4441548723380578	1.037855784683838	-0.9979767994325955	0.11749287848041255	AT1G70810.1
0.3489993403556995	-0.24878641743996252	0.09021347709474713	0.029758671843586534	AT1G70820.1
0.6723547436937634	-1.2234345005237766	1.2456092358206583	-0.19252186118781	AT1G70830.1
-0.5046727210960229	-0.8785562563504987	0.514119041572129	-0.15139619585533357	AT1G70940.1
-0.03480503532814781	-0.20613386859840488	0.1344841968525622	-0.008806748490602211	AT1G70980.1
0.1905991109227218	-0.17196730253426804	0.05568926978172496	-0.07731982180001448	AT1G71010.1
-0.21613875907222735	-0.8465322771311758	0.482808882324211	-0.25413570216372094	AT1G71040.1
-0.09675422980494004	-0.5719452285218053	0.4218343877927911	-0.08284503625066861	AT1G71080.1
0.22450651873400868	-0.31315255054935415	0.2209231065638599	-0.058405053980010335	AT1G71100.1
-0.07457643725113507	-0.5130564642764788	0.32176753710039147	-0.1252683645787092	AT1G71220.2
0.13940972524744866	-0.5035590304048951	0.4514630759400858	-0.1156163637548652	AT1G71230.1
0.006608874446938979	-0.4911975598057205	0.45193215661432984	-0.1965539722424513	AT1G71260.1
0.02069649831274221	0.30153007560244593	-0.23103154990145033	0.27082647851019914	AT1G71270.1
0.0009502193435899797	-0.5226982910532644	0.3596050135935389	-0.1123463698970673	AT1G71350.1
-0.1500935869892959	-0.9349977430316845	0.47283325143903393	-0.3381502896643079	AT1G71360.1
0.33922965220310847	-0.7535835871525534	0.4660001845122103	-0.3135025226714991	AT1G71380.1
0.05668074154992775	-0.2150255572183756	0.1522851506711272	-0.16502833252025512	AT1G71440.1
0.5641381678058119	-0.16775580103060697	0.1817101088799445	0.026211935698469996	AT1G71500.1
0.2743084834430542	-0.33571639118166774	0.1666225587686823	0.07163705692942007	AT1G71696.2
0.24374285120976175	0.580668140234075	-0.7137841162976301	0.3251205615319217	AT1G71697.1
0.37806440002726643	0.01998904542143993	-0.003428694184463215	0.11706964558604226	AT1G71720.1
0.07812160364410985	-0.4911735906640007	0.31006274012232715	-0.0689274573399402	AT1G71790.1
-0.00019707602528950733	-0.43843903368735826	0.248644243224737	-0.02642988842034545	AT1G71800.1
0.5161064701520686	0.6210000608068189	-0.5133090005328851	0.7507356545410155	AT1G71810.1
0.22014872719698672	-0.5577148004518004	0.3781847039138109	-0.03140010062961841	AT1G71830.1
-0.14680252938192245	-0.7336915289601501	0.5130739121804377	-0.31917312346347704	AT1G71840.1
-0.8049026981414867	-0.2042120053257509	0.5213093043528103	-0.5951569041831238	AT1G71850.1
-0.1370539528794372	-0.9381917403945661	0.70953035933443	0.1622631256787205	AT1G71900.1
0.11497014243387323	-0.3521007096799086	0.1018540603719403	-0.13828951943316778	AT1G71990.1
0.2908339182658936	-0.2274911869497475	0.0917977148774282	-0.059419997469984304	AT1G72020.1
0.14663711770123075	-0.3883477636975922	0.2576553816862248	-0.013970985527259172	AT1G72040.1
-0.05645944791356924	-0.3983279816344101	0.25961711222943185	-0.09343299210076357	AT1G72090.1
0.29727963296743964	-0.20977041846559313	0.12309426902919425	0.07992405423679558	AT1G72110.1
0.06803309701763491	-0.279869843598612	0.23397006293336256	-0.16947663127926013	AT1G72140.1
0.2723902884577576	0.14674409326927412	-0.13574738498904435	0.12453407052633333	AT1G72170.1
-0.6720921285645463	1.2368055991560425	-1.5517028265655732	0.24527637696875648	AT1G72260.1
-0.3958388610594893	0.1373342441858488	-0.300859263286542	0.08231221881437037	AT1G72280.1
0.21077752248428236	-0.29954498631717114	0.109255694940581	0.0306535437182504	AT1G72290.1
-0.030675834064541902	0.03264459999134379	-0.09460213897704967	0.1166886839644669	AT1G72340.1
0.012820807329714136	-0.805828122865846	0.5688099401166433	-0.17940803288113394	AT1G72440.1
-0.14869398592122893	-0.6824204346101077	0.42292738072715547	-0.15837677410462572	AT1G72470.1
0.8337772457538453	-0.25240005412093347	-0.2905512914194074	0.10438121563063765	AT1G72610.1
0.0	0.0	0.0	0.0	AT1G72630.1
0.1484584196770361	0.2023206451168545	-0.12292714794369532	-0.023178005812742014	AT1G72680.1
-0.04492004258229413	-0.06667226139623944	0.029305408931754557	0.05771549785628744	AT1G72730.1
-0.030790303963210294	-0.47229893791747535	0.29654704634888207	-0.04688162979018824	AT1G72750.1
0.6431231310342038	-1.228713733838272	0.40128020267169806	-0.10054937710485243	AT1G72790.1
-0.5631701386160242	-1.28860570698484	0.57498362411236	-0.5098306521751339	AT1G72800.1
-0.18468183062860952	-0.93494407723643	0.6134926757254725	-0.22319162642352133	AT1G72810.1
-0.764114619079802	-0.5966267303219615	0.14935895579698097	-0.026621217261370858	AT1G72970.1
0.09577413200331716	0.42528631399464917	-0.43160167634268415	0.007449679949388138	AT1G73000.1
0.01161600256604269	0.3836644852224534	-0.11487245185726623	0.35803262803527364	AT1G73030.1
0.541617263518307	0.2788772649997407	-0.13584498421299893	0.09054371673093262	AT1G73060.1
-0.3819411301227851	-0.9040543590615535	0.4646023526267281	-0.2745613595966446	AT1G73080.1
0.41517009383257797	0.2305519060252353	-0.36875831981529233	0.11912057265915857	AT1G73110.1
-0.04251369485898934	-0.5148810837742113	0.3381433965920117	-0.13988710187915826	AT1G73180.1
-0.15184704378463632	-0.5349385754823823	0.29130040831942805	-0.09247050187761226	AT1G73200.1
