PHOS_LOGFC0	PHOS_LOGFC1	PHOS_LOGFC2	PHOS_LOGFC3	PHOS_LOGFC4	PHOS_LOGFC5	PHOS_LOGFC6	PHOS_LOGFC7	PHOS_LOGFC8	PHOS_LOGFC9	PHOS_LOGFC10	PHOS_LOGFC11	ID	SAMPLE
-0.15860881996742596	0.06226219596739826	-0.027925255454265194	0.023635077468841043	-0.03134826369806068	-0.06949710056797154	0.004055379154783348	0.004973936085897253	-0.10890795969960655	0.030946741477895195	0.04568542980007065	-0.15460671698475673	AT1G59610.1	3
0.11514338578196608	-0.03760444999800088	0.060454650879115675	-0.009560713212694767	-0.020445543109986142	0.007907382861577468	0.071160396948487	-0.09425518728419183	0.1412782417101593	-0.08081288966009742	0.01279254408114996	-0.19646065974323618	AT1G59610.1	4
-0.27670326001677265	0.23617056431536587	-0.20236414751908288	-0.018251192031042945	0.13819614526642288	0.020274362940435192	0.00573714894638329	0.08572347971857058	0.004414601036836863	0.11640138092469966	0.12244984854943096	0.11215297400806055	AT1G12000.1	1
-0.16419706074599458	0.0738530443929015	-0.15189015990370575	0.021986790224677193	-0.06811620553635374	0.09032159603442406	-0.04094911236710677	0.11090217926921658	-0.06715007179494915	0.03353476450463433	-0.08455783893991328	0.06948399189610133	AT1G12360.1	1
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G12360.1	2
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G12360.1	3
-0.2862668776260753	-0.005013036720751703	0.04690536759518755	0.029234458778013984	0.0851891498061809	-0.13994609250981885	-0.06020537934142814	0.0023261812812304735	-0.33432049489050597	0.16655295959247285	-0.05983007691454944	0.008925811110613104	AT1G12840.1	1
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G42970.1	1
-0.022767072342224404	-0.06562663961523982	-0.08005796814860922	-0.10015324788854861	0.1371470789289145	-0.10371217540687999	0.06946429615571338	-0.04413839510250305	0.018878647642913682	-0.03733870045923864	-0.019993461608746498	0.06057485984666988	AT1G12910.1	1
-0.01808343622480037	-0.05563244052687139	-0.18396073942669725	0.03588150561093489	0.011086070672539894	-0.09124461779747887	0.048317717855908396	-0.010313070316226856	-0.09846868543446606	-0.05805918959056546	0.041820405929443895	0.002128157160655593	AT1G12930.1	1
0.2063121344377297	-0.08029950410608015	0.1540877626423933	-0.14299040709741428	0.019533987074536862	0.152665467461067	0.2655422535237122	-0.03617741148388396	0.1708991971593113	-0.07755405541906725	0.007237989728948108	-0.10492188689156301	AT1G13020.1	1
0.052216690282025566	-0.23570805737709563	0.2731983048320339	-0.2936140920998963	0.1513484407790279	0.004223486646348396	0.1763059106864176	-0.11278738321272609	0.15947913258913976	-0.14390623858306542	0.042551051353495316	-0.017334679500581342	AT1G13020.1	2
-0.10555034689534873	0.05781543902256918	-0.15557641767110159	0.052803725553501504	-0.10507456598554395	0.07338458899426993	0.169453943346787	0.1300197914881164	0.005451921013329266	0.1598469755519396	-0.06810886341217276	-0.11735568502281671	AT1G13020.1	3
-0.2534297156220168	0.1904810293704227	0.06326565704191071	-0.2500608555384691	0.09530595914504786	0.010551155319612036	0.011908550910399348	-0.034894279505438094	-0.0022905846071198262	-0.024194173240206972	-0.03990260689781602	0.07315517589322885	AT1G13020.1	4
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G13020.1	5
-0.13057990207565232	-0.2147573008257543	0.2497530450769709	-0.16928329400177586	0.12575803486870551	0.030767558348207512	-0.08184077817130278	0.025093525796366	-0.057738181376898526	0.0719809551958829	-0.06653491915836561	0.004790296666375779	AT1G13210.1	1
-0.06451851413319858	0.2310459642044778	-0.1972664028033639	0.10297205420247554	-0.16219561766514193	0.02076389439176017	-0.03245129229021013	0.003849664428051795	-0.11407077697758156	-0.03476128785096331	0.11505235196046688	-0.08330460804054668	AT1G13440.1	1
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G15940.1	1
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G15940.1	2
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G15940.1	3
0.0675018241746558	-0.07561814742539243	0.29141264054314797	-0.16334636112681528	0.14670596090245056	-0.038563911839357624	0.11068229600651953	-0.07711714353798202	0.05352212578375169	-0.12192102478524043	0.09655808199458399	-0.16391746143606517	AT1G16860.1	1
-0.11891573389763214	0.43197347904003297	0.12861729283838644	-0.1296005577612757	0.15145512621098073	0.07080481259253102	-0.04690805461641767	-0.018653685533205684	-0.17021283044863028	0.09699789330343288	-0.03300420724036902	-0.11515563150798327	AT1G16860.1	2
0.9098308793933273	-0.6984319537935252	0.7926556738524022	0.125160180602909	-0.04214958119188488	0.04240343100239938	0.009026102690989546	-0.12933045223819484	0.06463445596618371	-0.05360606106543309	0.13272465637247804	-0.12575816535789985	AT1G78880.1	1
0.7835656414112889	-0.3088096127474274	0.4672435890023199	0.06512010386916232	0.03154783409402792	0.017092580386147888	-0.028465744013315013	0.04259174621903384	-0.031914658023511726	0.0341314255241933	-0.03691081304482067	0.048102984164236647	AT1G78880.1	2
0.05587389211276677	-0.2236848530676652	0.2601307382352697	-0.19800740055524274	0.13825239338293646	0.05615362889961121	0.039695922502821626	-0.10851596314522532	0.05889853646430708	-0.1211426502418163	0.08623230151543149	-0.09971643654663948	AT1G78880.1	3
0.04352383172709892	0.020430005943111604	0.23982757137902344	-0.18009821629180295	0.1330328638638503	0.05837528354750818	0.06263582893021764	0.02317930629013757	-0.09928989591167295	0.04443631645334682	-0.02791450574959647	-0.08983513452828283	AT1G78880.1	4
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G17210.1	1
0.18310796587401756	-0.10683965636037146	0.14580268749314657	0.029855997090786904	0.09043161376895259	-0.007623383905282511	0.14276079244652698	-0.09532602515058566	0.06183300712265359	-0.020674645976362458	0.06731450556178491	0.032743802367237895	AT1G17210.1	2
-0.0450209514387766	0.11111665590065035	-0.05608204690626537	-0.12616771857238374	0.11954423679604613	-0.02967360100058874	0.02993507357978703	0.02431992494085227	-0.0655762678173485	0.08223510971757084	-0.13874045875811497	0.0666505183835736	AT1G17210.1	3
0.21413505251291917	0.15720529924924873	-0.06595741467192735	0.017157601555174064	0.031254734218673044	0.04925674244555854	0.054912144816899204	-0.0502668669721956	-0.078830516812593	0.23143250008304364	-0.07146044035054502	0.059979557327612745	AT1G17210.1	4
0.0038246689015576743	-0.06352365724074081	0.09926661083892743	-0.1779916975230538	0.276213602565561	-0.1902088953456325	0.05321456890810573	-0.0322349193057876	-0.03940684562241981	-0.02246728467465229	0.003805073003988979	-0.023477962250692944	AT1G17210.1	5
0.04714711623331866	-0.16759518884785268	0.062170695125299026	-0.10968715373702377	0.09833744485609115	-0.01662526893327592	0.06586669202119777	-0.01623560734868213	0.11930366815066117	-0.18335054098388853	-0.009665046596604467	0.02708246064829737	AT1G17210.1	6
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G17210.1	7
-0.14191391030690392	0.1342930343266516	-0.09789008232695064	-0.089497461363254	0.018849578286884158	0.020542927481297633	-0.04037595762035644	0.01814588238168434	-0.049437468228193546	-0.07796206668547537	0.05921226541835712	-0.04816249480509063	AT1G17210.1	8
0.014724931086313712	-0.017361800078275803	-0.0970589764837788	-0.08815168012460475	0.17478173113556153	-0.0288060774586336	0.05073276306794827	-0.06204555361303522	-0.050684963009145184	0.028909342942070045	0.025652682270318215	-0.0656418053721219	AT1G17210.1	9
-0.008946191318285486	-0.03851844983931991	0.06961110857316104	-0.1332920508428979	0.09592335270146542	-0.020018753451780027	0.12613763386228677	-0.13042008362426596	-0.002969682175132983	-0.12243523978184906	0.10083016553238816	-0.02683373836899573	AT1G17210.1	10
0.115836688081688	-0.06488582080360639	0.024665043879000963	-0.004133575943245843	-0.010854231734524947	0.04965281454124688	0.01945753378993472	0.07619634367303368	-0.13236962980519704	0.08051886938407686	-0.033278049399956953	0.019224321502377142	AT1G17210.1	11
0.4235335898993517	-0.20743387274199698	0.23743375434465364	0.001648147798812968	0.13359479275435496	-0.0822257075291113	0.008372994802061691	-0.12087030709525293	0.05665514998443114	-0.0314192094379749	0.0783522160357727	-0.28359464211857593	AT1G18150.3	1
-0.29431366508400214	0.42807898168171366	-0.08656241182602926	-0.12089910189005715	0.0763887631572399	0.05819680575732632	-0.04462123505895253	0.18282045835773517	-0.1829231875581052	0.08537721100767884	-0.10987434026539773	0.1791175695330324	AT1G18190.1	1
-0.05818262426936811	-0.01526395242203021	0.04755063450190486	-0.22608125253146702	0.16265560310705887	-0.0033204063586374224	0.041356224835044454	-0.0386746863794398	0.09217814614905594	-0.19919800092474518	0.12411910425748758	-0.10001048325766045	AT1G18190.1	2
-0.0880171541890545	0.006800956838376417	0.02504250520623446	0.0040962312673771895	-0.03420714156141457	0.025703851154766026	0.03746683710224741	-0.09623518411971052	-0.008594820582189341	-0.12146302897416604	0.05544660993453892	-0.09171375262855515	AT1G18740.1	1
0.000804311971359246	0.14055322275193144	0.00032085802816453585	-0.050032938063842805	0.1108739639332476	0.009932865670259965	0.04632066231070089	0.027809449581858627	-0.05886009009721268	0.16179606307731986	-0.09550183729799985	0.10760357115973757	AT1G18950.1	1
0.007186863800321408	-0.029487794597289018	0.01121885572786503	-0.20854335757921913	0.14785251343190556	0.03291347893881601	-0.023697918180794385	0.06652191917079547	-0.1382898575573981	-0.10604948755159971	0.03427608003092095	-0.09781871040729202	AT1G19450.1	1
-0.18380030957405658	0.24733293696810696	-0.2043726737654569	-0.03207349994061144	0.014710711795549506	-0.07120379782022067	0.07553799755677845	-0.07253104192950113	-0.10593254219364308	-0.09024060667010973	0.03239490587962689	-0.0802937663586196	AT1G19450.1	2
0.5130991588480448	-0.32822661653642515	0.35743548827990734	0.05098330453697618	-0.058915059680181354	0.047915928762596934	-0.03696827879801976	-0.06091190304413744	0.13206520630702606	-0.010572064979287374	-0.005573659482190154	-0.12787967263994074	AT1G19870.1	1
0.020347095739445212	-0.14838410629751503	0.17861868208305906	-0.1090234021701921	0.07105360980750915	-0.037736815261542926	0.09403499502902804	-0.07827863125482375	0.025448628938676505	-0.03399249912844435	0.0043298100583258675	-0.044198421391838806	AT1G19870.1	2
0.0631594576020033	-0.1424293061795848	-0.03226004452664081	0.02564426068051111	0.16536628389653726	-0.07640788644352323	-0.008714366314231767	-0.034892660303549976	0.08829538536109871	0.005633934018536555	0.006459502747628864	-0.017344248176966857	AT1G19870.1	3
0.4466744838625265	-0.7290329460241276	0.7622153300920609	-0.5905820507400112	0.49985933797472065	-0.05977070918713918	0.40035719935809505	-0.31572593618390826	-0.12291544882318227	0.2596710038386505	0.158317381461078	-0.1644096911895353	AT1G19870.1	4
-0.1732899457442764	0.32504741032049866	-0.13688986050822197	-0.07781287109738023	0.14719109424101304	-0.04706535743995866	0.07250726456083065	-0.0067045502694729605	-0.07279763451331359	0.15189367098692896	-0.16596009489790267	0.03311720849817706	AT1G19870.1	5
0.021908328148029368	0.023980258116161092	-0.12955443499525288	-0.05411175502254345	0.09147002528078084	0.036101401995114336	0.009300381693643984	-0.04908892237536855	-0.008600874474415633	-0.06304073992219426	0.08035873960310158	0.04034276397903223	AT1G19870.1	6
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G19870.1	7
-0.1815691108812374	0.10976099563682068	-0.06922521686566645	0.0413171503850158	-0.059866992965333744	-0.039831697639897315	-0.020376041661622737	-0.0019052916550936453	-0.09726040595860645	-0.08892120957652888	-0.006204710414010027	0.08112773513147319	AT1G20110.1	1
0.011105262056254816	-0.040933476307872356	0.11605421565823883	-0.10593377503753025	0.0019647858128914526	-0.036896339158581794	0.04149504605268182	-0.06518904407553067	-0.0035420194509500824	-0.0337902164725273	-0.06010666857356855	-0.08334635548315295	AT1G20110.1	2
0.02762927270854281	-0.06522375353618812	-0.11228619721293419	0.282031636016337	-0.30023861277010566	-0.07232794559692987	-0.10426721100455119	-0.03388573726580758	0.032498763624880196	-0.036591283698375596	-0.08236924977072764	-0.24419403199259543	AT1G20110.1	3
0.0768641097457905	-0.19176894915207457	0.09158700113933471	-0.29590957683969904	0.17218739589035473	-0.00991707320379547	-0.05063272147377784	-0.11317567938035973	0.08998533417143734	-0.11303746811093449	0.004042720565959107	-0.11046103432100896	AT1G20110.1	4
0.04084190264552975	-0.13755081110246065	0.13468096972133664	-0.3265455834597658	0.16700446252168172	0.022015582720672302	-0.12338223026424976	0.08746262805416624	-0.07024985375027784	-0.09526534982379462	-0.0598269765803059	-0.06390053305651194	AT1G20110.1	5
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G20110.1	6
0.23487857006317067	-0.5703527087434983	0.757505877074139	-0.41440599741975004	0.35050546870478083	0.23546540651046383	0.2032852998107469	0.09651448760705797	0.15344856781984761	0.21526337549373942	0.06562113072298331	0.22101732081235625	AT1G20330.1	1
-0.3414778468961902	-0.7346766377341831	-0.4728634534029555	0.32642597295146775	-0.2184927564376345	-0.3237051305183228	0.035819166294168245	-0.17897945458254164	0.021164239443239273	-0.09282652917003578	0.16643835819077052	-0.13301941651112023	AT1G20440.1	1
-0.05364653949083112	0.14708080568189477	-0.015976396133920805	-0.17022801188377515	0.1473026539457816	-3.491537255554725e-05	0.042003792848972994	-0.06464865909936597	-0.04430630597779104	0.015570406187714202	-0.0860068091075564	0.0463823732335771	AT1G20540.1	1
0.6497469661892938	-0.13334185529992423	0.11369603876795946	0.11586554764109125	-0.10766770537964487	0.07636613910184319	-0.04116223043821303	-0.016949907736884953	0.17457688564258608	-0.029128440961517104	-0.012225048427976127	-0.25162536885986053	AT1G20760.1	1
0.21405139481053564	0.05449779279015687	-0.07399298744583707	-0.0785367705721825	-0.0031792196822574836	-0.018305771446853428	0.05614746719309235	0.04541931202117373	0.021171531238740673	-0.04434422707050071	-0.08275810865142737	-0.015504126482262468	AT1G20760.1	2
0.11431710614402944	-0.19977772204107389	-0.10603044199453747	-0.05962032665348286	0.11783413958606775	-0.025080003428598202	-0.020149637413056514	0.09431305279955356	-0.0957565186968329	0.057126487205853504	-0.08166610629544699	-0.2222039066732835	AT1G20760.1	3
0.11354211455338895	-0.09360123187635118	-0.16310925386827826	0.0058856627292513865	0.12614351888737385	0.016053661259644032	-0.028955030023892544	-0.05788832223536228	0.012074252313225805	0.07286232031322766	-0.08103469895544667	-0.09187717603119719	AT1G20760.1	4
-0.7835191872442328	-0.22425372066005686	0.27158787955755104	-0.1970122650594729	0.04417734350362361	-0.04987486187961348	0.02907453173433865	0.07922031004539057	-0.27019300866922086	-0.024747485703011794	-0.031200732413304406	0.02469981697135216	AT1G20760.1	5
-0.05942298662694605	-0.2267608811250519	-0.09683083411282499	0.21247204303671732	-0.05810144521518874	0.015306632930788879	-0.12491139617714417	0.09002097078381689	0.029383018609847898	-0.005243219365044356	0.12049384967406263	-0.03398525044846217	AT1G20760.1	6
0.14666995415850093	-0.008925428615739863	0.03318437557398871	0.26166357549118835	-0.2559842838129209	0.047848070936180945	-0.14201021039246872	0.04047982489222062	0.09045786021010245	-0.18085995040471678	0.12643992208711394	-0.07011120998418538	AT1G20760.1	7
0.019101960023526644	-0.132799129997636	0.1641736861673734	-0.10202341663842733	0.02309989632060719	-0.005901688668840043	0.06780781441521631	-0.045217672939173253	0.11198535202028582	-0.1285212574446808	0.019360799888461427	-0.01764727276928504	AT1G21380.1	1
-0.16402123751908793	0.008359706588453376	-0.0013657225513710488	-0.23083777447800652	0.2164716234371523	-0.061903998830615835	-0.03538725024037269	-0.055440692802932456	0.03732943296766093	-0.11767835961174923	-0.023474594389226108	-0.002215490338134879	AT1G70290.1	1
-0.1306094024142939	0.24009236839280831	-0.34667075116060025	0.09616437209346047	-0.33588172842541764	0.06841106488724709	-0.028604800962766363	0.22368987886522337	-0.2728635323599835	-0.05157764750703742	0.0821241600000827	-0.02252013396587377	AT1G59900.1	1
-0.24396109160421167	0.24332119608486136	-0.20043270157307888	-0.14474904116453005	0.0792776166235534	-0.04201919321207542	-0.006416201518779586	0.028492261534901912	-0.07013374716974184	-0.08312513412256099	0.014914633020471706	-0.01689585872112089	AT1G59900.1	2
-0.114411100710267	0.017169696428010934	0.013271744163678125	0.0032192764660107856	-0.0226917691898305	-0.07861874720785257	0.1116666631858376	-0.07394014453311204	0.06017127204206539	-0.18335693804492587	0.15829771247913915	-0.2202888073330074	AT1G26120.1	1
0.8096793144205305	-0.700063964618988	0.7279698445419703	-0.20310611801247302	0.2181806368794165	0.017819542686004934	0.11479394417402636	-0.20297654761264697	0.1854992730587583	-0.005368885448451919	-0.0850207226000507	0.03441859754606675	AT1G26170.1	1
-0.32836828828594883	0.4623119745317725	-0.2853661406574655	0.07443909282151494	0.11937055691374189	-0.022978737319472035	0.07429729097455187	0.019176664158000827	-0.09844069917865982	0.08717654297895527	-0.01406077615156498	0.046718976667013426	AT1G26630.1	1
-0.2538074606799898	0.45933140928326466	-0.39492407627684084	0.23841584395879403	0.10627766025592639	-0.20846314785929476	0.11620064754134145	0.32919116913511737	-0.27609456924967446	0.24849264322249867	-0.0471372560481793	-0.11264196354259279	AT1G26630.1	2
-0.07192703018508008	0.054008995504235706	-0.018481735630374807	-0.03293339589767365	0.04372160735367746	-0.020626551894998197	0.010787560641724942	-0.07152279237169301	-0.03934685005171233	-0.08886332145192538	-0.01480061626431979	-0.026272695067177786	AT1G27100.1	1
-0.007751527948709592	0.08752117960864626	-0.051882384200334065	0.062192909281077555	-0.030435153624580588	-0.12866181643057592	0.08391075564279701	-0.057804561181738046	-0.0075341477561684305	-0.04713471841672317	-0.09495244387942453	-0.013147203706285499	AT1G27100.1	2
-0.011177405187804681	0.04669227338800103	-0.008699680302279323	-0.19575956884674325	0.1601288842243506	0.008568158685805601	0.03153274746563674	-0.00959267009411059	-0.10212831689973025	-0.05045326744928563	-0.04977112264518038	-0.024396627243861164	AT1G27100.1	3
-0.2394021131302175	0.27993217705737894	-0.09225078682825509	-0.11535251271043608	0.11637331337224655	0.019567790790405746	-0.004073135055742047	0.24403993632129145	-0.28598237473687926	-0.057896377030448753	0.026469113018145213	0.0629889135547839	AT1G27430.1	1
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G27650.1	1
-0.013643605382857561	0.015714246317552204	-0.06630418654468143	-0.1404818951744271	0.15753490180376228	-0.09377106749533277	0.02867362689864542	0.03761729573472201	-0.06551449054790172	-0.1271499239976433	0.022511744650952414	-0.0601570858053508	AT1G27850.1	1
-0.09156764280276918	0.1463542234102822	-0.10878700256911636	0.10805510629513046	-0.04748476212830074	-0.12525182561008968	0.05546451490612278	-0.06546167299052914	-0.07121422166732148	-0.08839652502258098	-0.012989462700799502	-0.034145362650593335	AT1G27850.1	2
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G27850.1	3
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G27850.1	4
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G27850.1	5
-0.13300483504646265	0.056073655734922206	-0.01736864511775968	-0.2004600553129243	0.17323984784262852	-0.04251834203732628	0.045101714177206195	-0.05233396516334969	-0.028944366905751192	-0.09816677718660831	-0.005144869662620957	-0.005142926471882249	AT1G28380.1	1
0.17711577872340917	-0.1448124706848999	0.17786975338170108	-0.05780601214936206	-9.626513684186737e-06	0.0006576200103882166	0.09517406214992429	-0.10362706081799311	0.11455977739013266	-0.06466665542959524	-0.06978184005297641	0.01650283547535937	AT1G28380.1	2
-0.015689291386059085	-0.16990472587929228	0.20790113298147048	0.15847310292610034	-0.043811126565612986	-0.10918697633958213	-0.02832623195336403	-0.052691819389522755	-0.05268643882357934	-0.029426892820069127	-0.13230445733036883	0.05573115871733738	AT2G34420.1	1
