PHOS_LOGFC0	PHOS_LOGFC1	PHOS_LOGFC2	PHOS_LOGFC3	ID	SAMPLE
-0.5695452674011238	0.19949610292172226	0.2981419663744723	-0.19581488360309734	AT1G01120.1	1
-0.03173774761957675	-0.04455792865900377	0.003675464400281462	-0.1761470919009394	AT1G01960.1	1
0.0	0.0	0.0	0.0	AT1G01960.1	2
0.0	0.0	0.0	0.0	AT1G01960.1	3
0.020348291059222246	-0.38318765286800166	-0.6576204037272078	0.29332732838009284	AT1G02730.1	1
0.017419741893164857	-0.4182035272368021	-0.5649127252763998	0.20165424642417956	AT1G02730.1	2
0.061136470011148955	-0.03646074543127733	-0.1811538054528985	-0.378785188483681	AT1G02840.1	1
0.11106543821834963	0.06888336712479375	-0.0854004183662367	-0.2758978962900845	AT1G02840.1	2
-0.07594232633847768	-0.24052222544198687	-0.1559402079392597	-0.1965193737873396	AT4G14240.1	1
0.0	0.0	0.0	0.0	AT1G03590.1	1
-0.03521167105917254	-0.22481575189296857	-0.11529744009651073	-0.641290064836886	AT1G03590.1	2
-0.029668700434104744	-0.16122791050696048	0.3205294908510527	-0.1550065103750825	AT1G04410.1	1
0.11614673880652839	-0.24638736210399903	0.04546528739510754	0.3558452287722241	AT1G04410.1	2
0.0	0.0	0.0	0.0	AT1G04410.1	3
-0.02249699995855109	-0.07714202221097488	0.05399000826923241	-0.34392978592260776	AT1G50010.1	1
0.6657646405432804	0.5128068784756217	-0.11445060169697183	-0.8706229866916875	AT1G04950.3	1
1.1359578584441963	-1.3326821316741895	0.6163268688218733	0.9502350018102688	AT1G05500.1	1
-0.3161489466582825	-0.40609095917454424	-0.6003521023631267	-0.44169998137376787	AT1G06210.1	1
-0.1587797301382405	-0.05470480289859502	0.2683892172705237	0.33921618621972394	AT1G06550.1	1
-0.4883682095664052	0.09058014569362169	-0.29645277813336585	0.862211426372745	AT1G06570.1	1
-0.4883682095664052	0.09058014569362169	-0.29645277813336585	0.862211426372745	AT1G06570.1	2
0.0	0.0	0.0	0.0	AT1G06660.1	1
0.0	0.0	0.0	0.0	AT1G06660.1	2
0.04228988770617553	0.04894350813223992	0.13327967666362672	0.1839148119752406	AT1G07110.1	1
-0.4766733389954475	-0.14163505604046697	-0.12354329591145824	0.2822581039516579	AT1G07110.1	2
0.0	0.0	0.0	0.0	AT1G07110.1	3
-0.10055025679609741	-0.11025340142246415	0.33560303178443884	0.05952658884037547	AT1G07110.1	4
0.7752859540122253	0.16661227384239874	-0.06970652502832152	-0.4775825468312224	AT1G07705.2	1
-0.13877877027589408	-0.2029810461491022	-0.30842906614252735	-0.3009703488322648	AT1G07705.2	2
-0.47923067640996914	0.23817021067007893	-0.7471220926066339	0.29726604065309326	AT2G28720.1	1
-0.47923067640996914	0.23817021067007893	-0.7471220926066339	0.29726604065309326	AT2G28720.1	2
-0.3788799314738003	-0.1000901274941121	-0.0943441246960513	-0.28649498936459844	AT1G08190.1	1
-0.6654849187697869	-0.2958150215008645	-0.9530483278880373	0.754960696402133	AT1G08560.1	1
0.14534986614736323	-0.5192112520532317	-0.6469864780776963	-0.14444225505106403	AT1G08640.1	1
-0.3088324900375425	-0.094991151848595	-0.2682014935586931	-0.21049617633199358	AT1G08700.1	1
-0.39241915642717173	-0.06768742948607369	-0.24239633607020905	-0.30557668103445373	AT1G54690.1	1
-0.08992354103737457	-0.28254550626416886	-0.1784981836644497	0.20450331987477538	AT1G09020.1	1
0.2266966423642853	0.05436671495208514	-0.2741486154914653	-0.37646273704663114	AT1G09520.1	1
0.0	0.0	0.0	0.0	AT3G08590.2	1
-0.013526539267603721	-0.28636556925174084	-0.27323271978303604	0.2179530418265223	AT3G08590.2	2
0.8485661111933416	0.015974325314867397	0.40923874086436296	-0.5953819029996463	AT3G08590.2	3
0.0	0.0	0.0	0.0	AT1G10020.1	1
0.0	0.0	0.0	0.0	AT1G10090.1	1
0.11490374082897335	-0.27571247162098533	-0.06208069041768944	-0.05177364972405089	AT1G10290.1	1
-0.13956130895780722	-0.020982384431461602	0.06957512862766377	-0.1999088169084234	AT1G10290.1	2
0.06343213528592702	-0.017270747999000115	-0.16021415701441527	-0.2725542782022519	AT1G10290.1	3
0.3358417452071453	-0.02531926822640698	-0.28552432995233684	0.07710171269960325	AT1G10290.1	4
-0.22613294284652194	-0.12454980737218957	0.2831511618494306	-0.1971842050349488	AT1G10290.1	5
0.02069947689028951	-0.5785265514509548	-0.08148624787875078	-0.3568958418896947	AT1G59610.1	1
-0.0887291070352181	-0.06739298072233679	-0.18907209117780696	0.06356678793155683	AT1G59610.1	2
-0.019537953227024174	-0.37314100929925487	0.18516436035261263	-0.3827054170565845	AT1G59610.1	3
-0.47320982147461277	0.03330327162652989	-0.18527059237315885	0.3353465286650913	AT1G10290.1	6
-0.22430506316652077	-0.30852435992333727	-0.1199319399259686	-0.007966720088322608	AT1G10290.1	7
-0.31510240584451427	-0.32829802125263285	-0.841298637392657	-0.2719416441831547	AT1G10385.1	1
-0.3646310726507731	-0.10879379947962406	-0.30344735046397525	-0.1393017229617813	AT1G12000.1	1
-0.42356229113308913	0.02872122450729819	-0.30617932516175234	-0.08334198776531875	AT1G12000.1	2
0.30684934701771693	-0.10956664724681173	-0.11736141684750472	0.10996431931205045	AT1G12360.1	1
-0.06123666173749179	-0.15648119856420192	-0.196433742837211	-0.2793263645758602	AT1G12360.1	2
0.0	0.0	0.0	0.0	AT1G12360.1	3
0.0	0.0	0.0	0.0	AT1G12360.1	4
0.005194878250493217	-0.31506866871790784	-0.6196741434949798	-0.340793519653668	AT1G12530.1	1
-0.5044725828607883	0.09193391589130646	0.1676979910915293	0.3693483687412365	AT1G12840.1	1
0.0	0.0	0.0	0.0	AT1G42970.1	1
-0.4196774720847066	-0.03888079279192887	-0.33192540739720233	0.1779461956108236	AT1G12910.1	1
0.0	0.0	0.0	0.0	AT1G12910.1	2
-0.239070207578883	-0.08098057337021897	-0.09083869345676934	0.010660289706038334	AT1G12930.1	1
-0.04621012609095356	0.05971034767683343	0.00982599458088497	0.2450802169879108	AT1G12930.1	2
0.012603115724505664	-0.011718189584456619	-0.35859461519682756	-0.18155562631808533	AT1G13020.1	1
-0.06172723740118247	0.1512043768082507	-0.12834011809769533	0.0458095723895865	AT1G13020.1	2
-0.4070773947982442	-0.2910224131876622	-0.15218084812129756	-0.5310283532673477	AT1G13020.1	3
0.4829448069294197	0.22272748535861364	0.39714875014868745	-0.0766185517877278	AT1G13020.1	4
0.6057614631456587	-0.2891854345589898	0.12673945551653973	0.28785639920082406	AT1G13020.1	5
-1.528020724954299	-0.8244327013685048	-0.6118707114930404	0.06046927295398689	AT1G13020.1	6
0.0	0.0	0.0	0.0	AT1G13020.1	7
-0.04057624459435267	-0.6754920086785878	-0.35531082212663523	0.09345186479949186	AT1G13020.1	8
-0.06545212290833119	-0.4922241177707525	-0.00952638796363878	-0.027394117825998595	AT1G13340.1	1
-0.09707706989835156	-0.057280983873366	-0.1438640937588167	0.19038829022179637	AT3G04120.1	1
0.9926074171247742	0.39545455985233724	0.19114983833555985	-0.5224397105552143	AT3G04120.1	2
0.27108628902916104	0.18156868261097553	0.04231266505700885	-0.18595751185377415	AT3G04120.1	3
-0.6780053604925769	-0.27910207995655095	-1.0486114921957885	0.7946121637357331	AT1G13690.1	1
0.06144050957243434	0.122242693455563	-0.28695971442898516	-0.9209190622074365	AT1G14040.1	1
-0.05798302258856774	-0.031168845176607004	-0.4497185656412452	-0.6739790029695019	AT1G14460.1	1
-1.0413653519073787	-0.5887365357855043	-0.8084448155005227	0.1546166671274535	AT1G14510.1	1
-0.08148215830232035	-0.24071795423139053	-0.08788410614146078	0.3704775516352659	AT1G14570.2	1
0.0	0.0	0.0	0.0	AT1G14570.2	2
-0.39883126933349033	-0.08141745584208039	-0.4039622046501642	-0.2775239706742396	AT2G01910.1	1
0.0	0.0	0.0	0.0	AT1G14710.2	1
-0.15927114880420665	-0.18538323358692177	-0.5287743816600066	0.03689022991082429	AT1G14850.1	1
0.6873086680719411	-0.255514142581437	-0.5471538441956618	-0.38804889042346924	AT1G14970.1	1
0.0	0.0	0.0	0.0	AT1G15080.1	1
-0.015460949149159143	-0.3389706950673089	0.1338824945692698	-0.05460881526908488	AT1G15130.1	1
0.0	0.0	0.0	0.0	AT1G15290.1	1
0.0	0.0	0.0	0.0	AT1G15290.1	2
-0.204581045537705	-0.7137856911853324	0.22120745614384385	0.3043878519334885	AT1G15290.1	3
0.5355463138884173	-0.060794473966613416	-0.426636489527768	-0.48401021842704656	AT1G15340.1	1
0.0	0.0	0.0	0.0	AT1G15660.1	1
0.0	0.0	0.0	0.0	AT1G15660.1	2
-0.21856810661086545	-0.0005775400561071841	-0.1984083743219578	-0.019350993684647676	AT1G15690.1	1
0.0	0.0	0.0	0.0	AT1G15690.1	2
0.0	0.0	0.0	0.0	AT1G15690.1	3
-0.19997280180214472	-0.1077184924907861	-0.493841137500145	-0.18753759812987464	AT1G15940.1	1
-0.20433149898638658	-0.5104904946066908	-0.3086679274987462	-0.24881460602822283	AT1G15940.1	2
0.3417177065613953	-0.143143364125019	-0.4488518150995138	-0.5078525042848068	AT1G15940.1	3
0.0	0.0	0.0	0.0	AT1G15940.1	4
-0.4020264481304643	-0.27829294451257935	-0.6251472104978473	-0.2593469948217048	AT1G15940.1	5
0.894981752348553	0.1275661953257487	-0.3489172961996481	-0.3648946562128271	AT1G15940.1	6
-0.33051767639624946	-0.35338316204035036	-0.38262884959033355	-0.706462456146409	AT1G16800.1	1
0.04928997828097711	-0.02945449614038279	0.33296743532664647	0.2220208725775477	AT1G16860.1	1
0.018263717454631807	-0.24091644282203634	0.19964564433128093	0.38044920694175455	AT1G16860.1	2
0.06918008365923696	-0.21499517277742075	0.2905290715004721	0.46703662383096617	AT1G16860.1	3
-0.07219388137812417	0.19647592992919216	0.617869526785016	0.12886165836580257	AT1G16860.1	4
0.0	0.0	0.0	0.0	AT1G16860.1	5
-0.2311537923040423	-0.18857794660733346	0.6150743520270081	0.7466671897138554	AT1G16860.1	6
0.0	0.0	0.0	0.0	AT1G16860.1	7
-0.05813417598475583	-0.2096320148221606	0.4127282380510992	0.09674715543992153	AT1G16860.1	8
-0.07629338521598893	-0.09663488105178639	0.207379180591031	-0.0981100854498481	AT1G16860.1	9
0.4213150323905466	0.30741730676742846	0.7568771998813469	0.18048476678602296	AT1G16860.1	10
-0.028338523942600724	0.3540596105260503	0.5019300867824303	-0.13952360144930942	AT1G16860.1	11
-0.18407767174087203	-0.0738166741219678	0.15710906933357183	0.2029160126266321	AT1G16860.1	12
-1.7242288884112633	0.19298414467663855	-0.5950327612025722	-0.08381233237808541	AT1G16970.1	1
