Reporter.intensity.0.P_LF1	Reporter.intensity.0.P_LF2	Reporter.intensity.1.P_LF1	Reporter.intensity.1.P_LF2	Reporter.intensity.2.P_LF1	Reporter.intensity.2.P_LF2	Reporter.intensity.3.P_LF1	Reporter.intensity.3.P_LF2	Reporter.intensity.4.P_LF1	Reporter.intensity.4.P_LF2	Reporter.intensity.5.P_LF1	Reporter.intensity.5.P_LF2	Reporter.intensity.6.P_LF1	Reporter.intensity.6.P_LF2	Reporter.intensity.7.P_LF1	Reporter.intensity.7.P_LF2	Reporter.intensity.8.P_LF1	Reporter.intensity.8.P_LF2	Reporter.intensity.9.P_LF1	Reporter.intensity.9.P_LF2
6509.57985160147	6154.19141374938	6135.89960719623	5179.19293661656	6292.23417618526	5462.09135462004	6264.46277606183	5563.24191263354	6077.7638382254	5841.49817231413	6311.00875526272	6028.37880589513	5985.40776506124	6550.06167960625	5337.32420333837	6231.61032290088	5570.48810242896	6749.48433923459	5308.87452824683	6309.87964244806
5887.55089550009	5891.41397192723	5580.0725935946	5736.03740389872	5708.71061640039	4860.87743758213	5685.85925329158	5187.48985383754	5532.2362741992	5257.26260880165	5724.15905334657	5683.25437422454	5456.2421884204	5488.92476953296	4922.97441193257	5541.97898778815	5114.83052643535	5232.43404707819	4899.56493841108	5556.71273708393
5279.98597717372	6542.44606999615	4978.58475831572	6044.90210767185	5670.40755053783	5234.59797008238	5561.01437241569	5790.14210284567	5861.18079955446	5644.70393061675	5705.18108941824	5766.39187982228	6793.00474411796	5571.32672581815	5306.3399348846	5398.32107865985	5789.82137798732	5132.48346456844	6055.84159806962	5354.86010366935
6166.61526985771	5990.30056541955	5847.30299520423	6052.49741402933	5980.89193274711	5005.25070397307	5957.16108511336	5900.48599669507	5797.62559077428	6034.54340575914	5996.93493646658	5899.15925910242	5718.70670693805	5840.58727618878	5164.91495755449	5548.32404270754	5364.15507286802	5525.54764847423	5140.60451941214	5416.30886990633
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5685.48652347001	6819.06026356815	6167.91363949333	6235.47448631862	5955.34165647181	5402.68888408052	6505.5327642108	5582.11966342676	5455.89127890986	5844.54646225833	5954.28564331648	5572.53915010627	5912.44714780106	5649.91653570123	4892.00596372889	5470.55060869102	5478.11123452343	5040.14686797541	4962.19301626505	5118.88263342326
7366.0782781761	7400.33136854974	6929.07539134561	7668.99305148476	7111.90190942484	7665.10296003457	7079.42445789518	7770.43919641206	6861.08812349098	6739.54823966055	7133.85796778949	6999.98497797783	6753.08168966598	6427.78189840579	5995.175989216	6096.65722793629	6267.85108652926	5727.3445400974	5961.90532444168	5742.82887935505
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
9149.43801862515	8120.38396306539	8058.03609798441	8861.05616785323	7182.04790028809	8105.26074391951	7888.69261133074	8121.23093185378	7550.34848374048	7708.24696529851	8043.06239675431	7613.46723062446	8016.00122002271	8202.31699390269	7904.86024561616	8270.41917238927	8371.31083944349	8007.24237652052	8700.2659147842	7985.99775911749
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
8668.5679349866	6087.76829963006	8213.47245141694	7428.9652069573	8403.86827067133	8073.75896932385	8370.04620231796	7787.85592142705	8142.6704053131	8012.62620958614	8426.73334387763	8834.66015446893	8030.19233774992	8693.92732081251	7240.90816677309	9543.35732011527	7524.87243568035	8336.37130780165	7206.26004491748	8906.42072134566
6098.50232337034	5838.9193838404	5807.54161431112	5715.47480742252	5929.26926174379	5015.94192810845	5907.64546334272	5609.67935749704	5762.27503997461	5791.5744276307	5943.88781576813	5832.74811341738	5690.36332150381	5627.20599123677	5185.74244450605	5850.35607236488	5367.292136849	5638.66505953963	5163.59051712676	5973.61276715716
6991.97420616901	9303.51859156615	6521.58280674403	6838.97166144143	6718.37789502143	6792.78203442982	6683.4190553085	6687.15290502675	6448.40107949923	6201.11924185001	6742.01147120879	5608.84739893135	6332.14258536816	5609.71648160375	5516.33030171814	5521.4021194419	5809.83870744928	5560.38368769675	5480.51764456042	5828.10600240602
7497.59121735612	6770.9676303582	7047.94707350083	6264.81879088182	7236.062245444	8076.32328739013	7202.64531313591	8522.26665004178	6977.99312635583	7560.85281637461	7258.6534304529	6988.57769852193	6866.86237200238	6620.57625961932	6087.03260411789	6912.99906990789	6367.5954204675	5500.83456674669	6052.79951315034	6251.8250887295
8485.97838090775	8367.55412948789	7447.35514007826	9073.43697292459	9789.18645841888	11039.5679372551	10016.1467859299	13122.6116603453	11972.9799256639	13520.2641786515	11183.2561073368	13141.3049112955	13531.263849368	11523.8604486803	15798.918756616	15410.0261000273	13754.6732685147	11639.5502336455	16425.3393762393	13213.0681529396
11618.0295991387	8690.4356920755	11109.6488444885	11532.2459501926	11322.3373324418	18011.7326942999	11284.55517627	19409.503541466	11030.5568760368	13258.8700887914	11347.8795836647	10757.2190394099	10904.9092110218	8654.63200837786	10023.2109807356	9599.57650685906	10340.4234658792	6277.45676564866	9984.50605183144	7074.1984852141
5979.24902311466	6964.52367414215	5877.63154760515	6497.94814353088	6479.28909717562	5738.07944532348	6783.45614069101	6259.04506474559	6656.95187331628	6122.65934304606	6142.29049307756	6236.77311744368	5826.53803638254	6053.84932653267	5858.98545135068	5891.61200132316	5843.60913896974	5642.32081251704	6617.25201949453	5850.85615057914
9762.8847956456	8731.43761064527	9659.51672003371	9207.7342064015	10449.6830908913	10175.9743064411	11442.7223360668	11070.2801946451	11561.6175157585	11052.9177024624	9554.38200157934	10836.8951565595	9890.66801579594	10909.6594584728	11272.1710928333	11778.146542055	10730.0699857387	10938.886708291	12586.5378212857	11942.7717008521
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
6498.51733194057	6560.27894731724	5292.12399602023	6094.88831518786	5467.88168133325	5336.94935227064	5883.01514665339	5856.59194609222	6174.76584491169	5720.5525846795	5772.3754671977	5834.37655982881	5623.8026607559	5651.91731561588	5308.16269995605	5490.09200249818	5880.51768816387	5241.4339046533	5926.18111528179	5449.43965385084
5232.13463444703	6172.86474815957	5121.40689309264	5704.13993878832	5361.5322785425	4940.77090773816	5788.36877392634	5464.13635369861	5458.39866219407	5327.12237158768	6125.49067759698	5441.76181073932	5610.86944883706	5257.9953819429	4873.83516661777	5095.01071098919	5182.22772864865	4844.5711630815	4925.06236416137	5054.06711854292
6854.00293116865	6198.66928128856	6553.21968593945	6352.38696567158	6679.05673434128	6172.5127240425	6656.70293860616	6174.82440384066	6506.42495831671	6397.35565153769	6694.16879580901	6444.13426006136	6432.08557372561	6588.24031427664	5910.42921165338	6514.34680792682	6098.10783606229	7068.88083091214	5887.5294578455	6814.42382600785
6424.46530915129	6311.76436628952	6121.99813382864	6372.61530735233	6248.53967889388	6067.96068929291	6226.06073579787	5837.54014133966	6074.9414266864	5892.17483138938	6263.7363449913	6214.79468369122	6000.18585426293	6229.37073550627	5475.60900755446	5812.55784944481	5664.33834768159	6040.38060753225	5452.58104984831	5390.94115108591
6532.51074595707	7039.03989286491	6169.06789372276	6250.50972088007	6321.1195006966	5571.21674034365	6294.10892943275	6372.32542132118	6112.52481977668	5922.85132209338	6339.37972898421	6098.90635815873	6022.6989455045	5680.55817704526	5392.37036462483	6055.90857029324	5619.14647546374	5399.26490808389	5364.70010050137	6061.32770877363
6021.71957646155	6280.3310074019	5406.60277699922	5816.37087966181	5965.34566910197	5060.76164781009	5775.84413294751	5578.80697911712	5654.67744145454	5443.1857715953	5154.6467765623	5556.65987787142	5640.0590373109	5374.761471655	5230.23523984527	5213.43357254765	5034.73046209911	4965.53979283865	5021.3394377372	5172.90617992469
6988.09033443925	6179.85131815355	6656.49871383272	6925.60491635078	6795.22489447523	6834.97129342399	6770.58146279449	6846.17984463955	6604.91093487768	6548.5654100517	6811.88484157093	6801.85206701443	6522.95717780363	6121.47409550751	5947.8690329589	6000.83296007195	6154.77104697744	6407.43981290224	5922.62372226727	7031.54711929954
7794.48480281571	6291.38065195898	7356.2618121133	6932.51140264563	7539.5987784054	6660.1972213974	7507.03065043959	8339.75937729767	7288.0847250807	7954.96664677611	7561.61613767361	5992.07824818226	7179.77673931617	7393.79979892505	6419.75498035138	8170.05870219865	6693.19138142723	7857.02539390415	6386.3914245044	7132.72405659365
9479.78007450583	9763.93938071747	8912.46875945553	9301.86882152635	8460.2056045178	8410.72825353015	9067.66892640957	8814.14533439912	9287.65614163547	8841.73157364855	9096.00196894469	8915.24793636853	8764.13604728163	10472.3295333512	10233.9070321191	9255.66008901213	10200.7648600357	10555.5754783826	10730.2487422823	9636.12717341275
13119.4710833484	9689.56274435133	13144.643440176	12946.5099448643	11320.1156957147	12767.887307982	12585.8683520488	12864.3130886554	12711.0280861098	13766.6514323378	12972.1678442932	13719.3185619965	14647.1706780922	16532.7010802774	17459.0201401637	16347.2896179132	17008.1412655977	18709.5835027661	19293.7900179257	18671.8486209875
9701.35630679011	7739.56624821957	9239.49203588826	8665.92856954061	9432.71967583963	8573.11609515764	9398.39456055196	8557.91668413614	9167.63692727323	8968.96336834956	9455.92482892686	8661.95904700853	9053.4859357933	9677.09044498296	8252.46247736827	10126.4597228837	8540.65024181781	11080.5454624086	8217.29902240836	10426.7607939931
5014.94027560742	6253.95973263466	5078.0096070418	5806.56243855769	5815.93931874742	5077.92757211627	5809.84246978658	5577.47929127999	5389.65951072815	5446.69960217122	5858.02204827985	5556.1228156336	5704.79486468032	5380.71796967293	5546.53598979102	5225.14928778788	5288.79499339498	4986.10502594464	5440.74694375787	5186.06867565893
5014.94027560742	6253.95973263466	5078.0096070418	5806.56243855769	5815.93931874742	5077.92757211627	5809.84246978658	5577.47929127999	5389.65951072815	5446.69960217122	5858.02204827985	5556.1228156336	5704.79486468032	5380.71796967293	5546.53598979102	5225.14928778788	5288.79499339498	4986.10502594464	5440.74694375787	5186.06867565893
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5788.37541050674	6832.20817715151	6689.36867811445	6381.57551920142	5940.86875158652	5647.67151288189	5648.98633430963	6150.83575184922	5825.93727946324	6019.11032639586	5980.59514432816	6129.32483635557	6326.56524411737	5952.65154619708	6187.67387486705	5795.95786579321	6135.4201348302	5555.18494984526	6450.49881315967	5756.59464131435
5788.37541050674	6832.20817715151	6689.36867811445	6381.57551920142	5940.86875158652	5647.67151288189	5648.98633430963	6150.83575184922	5825.93727946324	6019.11032639586	5980.59514432816	6129.32483635557	6326.56524411737	5952.65154619708	6187.67387486705	5795.95786579321	6135.4201348302	5555.18494984526	6450.49881315967	5756.59464131435
5913.80149822573	7072.14902083522	5586.50562338864	6588.44327672742	6284.7249958493	5800.67617370534	6418.79845834497	6340.76892624855	5879.04209498403	6199.37583408634	6682.88025103567	6317.67926951433	6051.02235844103	6128.0394736131	6235.18661424825	5959.8456422527	6876.59876646925	5701.40178467834	6937.67755914994	5917.59344980477
5913.80149822573	7072.14902083522	5586.50562338864	6588.44327672742	6284.7249958493	5800.67617370534	6418.79845834497	6340.76892624855	5879.04209498403	6199.37583408634	6682.88025103567	6317.67926951433	6051.02235844103	6128.0394736131	6235.18661424825	5959.8456422527	6876.59876646925	5701.40178467834	6937.67755914994	5917.59344980477
7078.75551970043	7320.70537164791	6710.40384145466	7201.63417401978	6221.70659731112	6266.08213023985	6601.33371366534	6622.46385667043	6493.91099075645	6583.55767883678	6526.00207463277	6836.13590352909	6782.25391007445	7038.31125912232	7049.12661692897	6533.99344255416	7382.72547703775	6598.47775742057	7546.856216395	6826.56336978895
11610.2069417145	8973.59683100061	10983.2866847084	10055.0630508607	10151.5429463448	10258.541183553	10797.6535613003	9215.76069117317	10614.8242570467	10832.6427519818	10669.4420360321	10317.1696611367	11105.5727122882	12325.0320347627	11559.779699388	13096.0734464522	12127.5520090252	15008.7143141303	12406.8961558755	14314.4567318911
5198.9580682978	6147.58807602753	5594.69046314672	5697.46584401787	5858.02284995143	4964.39312153009	4949.94407980074	5466.98743269628	5415.38282731937	5335.41121097456	5679.08580317047	5445.50088234589	5711.47492963661	5269.02770779973	5071.6657486957	5112.51151235565	5070.41427232622	4872.01131685946	5225.73658647547	5073.19287410577
5198.9580682978	6147.58807602753	5594.69046314672	5697.46584401787	5858.02284995143	4964.39312153009	4949.94407980074	5466.98743269628	5415.38282731937	5335.41121097456	5679.08580317047	5445.50088234589	5711.47492963661	5269.02770779973	5071.6657486957	5112.51151235565	5070.41427232622	4872.01131685946	5225.73658647547	5073.19287410577
8275.06415243408	7811.25712412228	8488.83666589323	7993.89870203839	7882.81668960807	7584.87355951878	7514.11296133004	7314.8428865925	7190.09308528934	7769.99506570961	8082.76543302659	7731.94930627547	7584.00532073245	8179.51625054071	8170.25531474431	7990.12882801699	8712.75860605817	9056.00012385359	8496.05764704413	8902.32977913662
14152.0612992973	11799.9557625465	14142.7384417098	13772.4409556011	13072.427318335	14037.0645515663	13390.7022015531	13655.527088831	12960.991307978	13575.880496067	13192.0149236212	15554.8241833247	15574.082822138	15836.856054409	17276.4711658351	16449.992162844	17777.843414229	18740.6446123962	18999.1579853799	18669.2792244288
7933.30853276819	8169.32793428314	8727.34316236881	9165.95330764779	9805.45324208861	9619.05492121907	10084.3739660696	9484.04242656926	9257.06302214502	9821.68757859265	9406.43461115403	10656.3252835463	10803.2403666453	10716.2723698165	12455.191554121	11064.3092266702	11593.7542708689	12317.7919368091	12820.8102805976	12364.2395210502
9567.85079060878	8501.59843246439	11150.2955572163	11086.1765644619	12364.413862792	12727.5126294041	12829.2804082635	11785.8460766041	11561.6576166516	13119.3504240373	12001.2066992657	13701.6693955648	14231.9223352206	15471.5369755843	17237.663364919	15983.5903458359	15634.1460230866	15858.9498287584	17421.5214757959	17322.2383485217
5905.53530313388	6734.75829775633	5462.5272121048	6257.38676096425	5833.60357452859	5479.93559941658	5333.62777802862	6012.95574737321	6032.41760293138	5873.41422131225	6330.66687424391	5990.1684535412	5816.47445677558	5803.0120223657	6170.36058944501	5637.02071725197	5748.4674774108	5381.96122505531	6798.94899874199	5595.32182430435
5914.25311663871	6159.02865182434	5581.1307320025	5769.67790256932	5720.49733005638	5553.05242368375	5695.74013410526	5754.18251872062	5529.30480252891	5422.54143101537	5737.23418635656	5314.88845738567	5446.97271302536	5272.58243428083	4869.22972351233	5078.87153539465	5077.08688277896	5017.18440172082	4843.86787002793	5018.59159513184
8042.27386731225	6232.71284490652	7585.5973872826	7329.46130136151	7776.6546394167	8939.87821940163	7742.71507358803	8536.84173338118	7514.54937568737	8521.21779015132	7799.59914562355	7995.15071402772	7401.68056061501	7097.62268116361	6609.65442553331	7310.69382934991	6894.60518303496	6060.17210187823	6574.88593650207	7087.47500078774
8203.22998484309	7609.66344282605	7814.55660995845	7483.49881293043	7977.16377330158	7585.85662957686	7948.27810440991	8361.29404763844	7754.08826605826	7961.86057049013	7996.69164270685	7317.78774747139	7658.02660054276	7055.05040451983	6983.94005485715	8618.88022725095	7226.45916288503	8461.79237623392	6954.34889664701	7228.13803066466
7232.2917634353	6971.87314901579	6675.14074590273	6648.04324640264	6369.81182377406	6214.38003774707	6283.43137299908	6216.58514364758	6229.6237723133	6063.33240377971	6523.40953098591	6410.56708862378	6193.1984811494	6483.94457594132	6181.82615434429	6175.42657213244	5662.48620094899	5857.77335830671	6045.76948145912	6201.60932170337
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
7064.26094079809	7065.259697781	6950.29564905665	6907.15272679164	6650.55002279735	6101.7229423759	6465.2393434216	6664.47646329561	6472.64383548498	6411.77798538703	6516.62715093857	6606.84362181109	6510.89372683851	6181.22806723907	6032.79316811371	6485.50986359071	6438.40960011753	6202.08209225441	5952.89449934233	6356.71599929199
5695.44394782014	6903.72585246709	6843.13552105718	6368.85926541461	6131.31840798165	5497.77119809628	6874.26500604391	6094.9887642788	6374.93950885982	5938.6407333554	6200.07297248559	6069.4569486159	6045.19635254995	5859.75923127721	5491.00651808429	5673.77578650966	5831.98690093861	5387.9967034011	4547.46819277988	5627.05464200105
6758.75470906499	7020.4202806859	6414.36313565182	6852.00394478491	6558.44436284834	6481.94341256932	6532.84965633765	6523.57954599451	6360.78398811268	6128.71828274093	6575.74740983962	6338.6621223502	6275.6666884227	5904.94918766026	5678.37924583876	5991.93946854655	5893.26799972181	6042.82482943708	5652.15942685029	5815.29278241972
8484.48796601136	8032.89005939911	8012.74370659006	10291.5030923867	8210.10478353717	9048.84227697566	8175.04540113612	7990.57369231195	7939.35150646805	8789.61326297874	8233.8063306097	7566.24119629163	7822.75864936576	7758.34333893418	7004.60006473232	7026.05363216902	7298.95260958077	6803.35546245039	6968.6844092815	6299.03653104524
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
7742.53829647453	6939.47933096003	6128.02574958037	6410.03376928482	6107.11648744916	5547.77442791998	6042.64706185121	6138.93902377234	5866.20296468847	5984.17562472507	6052.22441313183	6113.66598034159	6044.84130514586	5906.09360916354	5564.99229189486	5721.99515964199	5542.44200517671	5439.11252903079	5438.05793807052	5675.74754725554
7552.24999133082	7646.97609167255	7222.16935482353	7111.58513583422	7360.26339327645	7406.88441356139	7335.73225584896	6964.8609227097	7170.81664909975	7665.95448921433	7376.84742495815	6964.17213946858	7089.23633579242	7108.25247007738	6516.76873075786	6996.97686920887	6722.72794153937	7362.77913427775	6491.63845693889	6438.73610409047
12049.8360779595	13281.0599785887	11542.6275276709	13007.004982464	11754.8256068686	17849.1100163738	11717.1305673074	16785.1085623813	11463.7179263711	13659.9520296947	11780.3089637726	8001.24575675294	11338.3599748035	9619.48681248372	10458.6947296404	10193.1597792778	10775.1757987042	8976.67927628429	10420.07904504	6182.33753466077
13390.3754083763	12786.8147799282	10272.6941802274	10963.8023636632	11101.8001026484	12260.1030807026	12005.7051871776	10669.2824161395	11312.0268520668	11631.6868990612	10977.54757923	12467.7505620941	11326.2303304453	11886.6112404947	11102.6253610629	11954.0124761423	12243.4411461599	11615.2405526114	12509.8924798015	10541.8464763259
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
10251.5969380982	10979.8837383473	10250.0598496188	10902.8776869262	9626.37198095389	11546.7371498305	11450.0466808506	10653.4826418034	7358.55563904711	8112.26846140353	7723.60138084129	7739.41384532812	6626.64420094746	7073.46227170071	7425.598873007	10530.5373583959	12133.039042293	10767.8144090468	16392.5996274748	11821.5089407484
6710.688059936	7243.80040186796	6332.66569752329	6781.59332617427	6490.81685477826	6317.5507804382	6462.72275443619	5652.22447640605	6273.85439814082	6090.92792171309	6509.80959213171	6141.45265085233	6180.42515888242	6337.01963811911	5524.8109467015	6155.17853520418	5760.68418132719	5907.14718915982	5496.03068992048	5499.44518307729
8922.5790820635	6186.79314242311	8455.97919436649	8712.4464339252	8651.18804852881	8190.24302887562	8616.5109887356	7522.28708250543	8383.38733627631	7933.9886445108	8674.6311302016	8654.35772556189	8268.06592442292	9051.49105587901	7458.82936015267	10177.7271277988	7749.97199014058	9485.3925282811	7423.30536496834	8337.37229588291
6749.77853082148	7145.79340048068	6397.64147998244	5817.67878475116	6544.96314039189	5979.92796001257	6518.79280068688	6212.7261026421	6342.85732015555	5766.88318123184	6562.65533848388	6205.13047105744	6255.82570497647	6754.27090745531	5645.10507540295	6110.82405699137	5864.82674658355	6358.26374131027	5618.29556423918	6545.46440292578
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
8053.26585140197	6607.25433321022	7595.73512658524	7127.23931598688	7787.14976445915	6201.8150443969	7753.14671233668	7562.21442000323	7524.55421479437	9147.96318452916	7810.13718994403	6924.54281973877	7411.47427083511	7044.9106967884	6617.96659635579	7259.73853645497	6903.45037386136	8707.41764950908	6583.13307047285	8634.302769354
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
12436.7769647392	11736.4575804749	20090.7422957523	16540.0209404535	16521.810322736	20325.9795538086	14918.4657467705	17329.6677577387	16642.529924079	15058.9337618479	13033.5582429149	13814.6177144436	13238.388516293	12637.2525295648	13761.4569678131	14466.9206184567	12394.7893461609	12367.5233511598	10533.4189036929	10961.1548326301
20479.7916087244	18354.2891253871	30844.6736997746	25814.8498038543	25446.3945307816	30390.3731385189	25454.0789611304	28185.1603322479	27656.5388397324	26989.8447847245	24017.8932490289	25911.5115539975	23786.6180206154	23872.5950877992	22009.6517394625	23652.703199825	20028.8515594065	19501.2055368605	15926.0245604713	17774.357228366
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
11103.7326689585	9785.48773539763	10094.0273569322	9815.75508003458	11075.3354090218	10504.3232196276	10256.4619774092	9777.58150458191	9478.32235065894	9947.82672351874	9107.4462068581	10267.8850829113	9230.22593081027	8807.49901417831	7775.43887002341	8342.75455931107	8028.59764314327	8544.74642495239	8354.11993948603	8375.03157332575
5405.52266993757	6596.64566133688	5487.36444368755	6138.60054426085	5445.71701324863	5392.62454681234	5610.59874237874	5904.0653371773	6380.1684471559	5770.17315945956	6222.8727132895	5882.20058851368	6106.17303674506	5702.62119841139	6090.44530332964	5543.35006277697	5904.21609689289	5298.61667177997	5699.18451570404	5503.3393523972
5948.62243033458	6338.21040017196	6126.70871474226	5873.23185828761	5771.07013973795	5115.96402889	5297.46391352708	5635.14649388856	5613.53127333136	5499.22759148361	5713.82805205684	5612.9507787215	5035.35400919212	5430.65309700998	5561.87923563822	5268.97107563114	5490.78896460307	5020.53315750067	4935.9535490184	5228.35472348901
10834.6869012685	7817.36072065038	12692.9317560984	11084.1479556482	14890.6298381257	14707.7287098418	15504.6861017381	13709.6334066032	17360.5512024342	15769.6508691117	17137.3192274428	18940.16329874	17091.5421502142	21670.9366682761	24336.4768654939	23727.7568059263	20406.9528586953	25926.1899587211	24801.9967358238	27050.8383081933
