LFC_0-1	LFC_1-2	LFC_2-3	LFC_3-4	LFC_4-5	PID
0.06588393196076836	-0.008234378743208377	-0.09466608447806771	0.08948662027892972	-0.08496970144617697	AT1G02170.1
-0.010462613233574777	0.27382130869146337	0.32305482060951274	0.36240721302843476	0.14163153406202203	AT1G02305.1
-0.009571925598857564	-0.10341365347367729	-0.8157508357989486	0.2571512989489449	-0.02202252454788428	AT1G02330.1
0.0	0.0	0.0	0.0	0.0	AT1G02450.1
0.07210881001894653	0.24376973865310242	-0.3218592830267568	-0.3307198078689663	-0.012757866816567645	AT1G02560.1
-0.2545591995001492	-0.1436236928573963	-0.36703378078831833	-0.3802541189420695	0.2518627662511063	AT1G02730.1
-0.016014383243598884	0.39041945967765224	-0.4003065119242544	-0.42209631770539663	0.29309574627374263	AT1G02740.1
0.043987480963100074	-0.12148849427441039	-0.23013682757904072	0.020053703911757228	-0.0019020315452312614	AT1G02780.1
-0.3194207788058579	0.05328186916614415	1.774168494696781	1.7333543406138272	-0.2857509483363208	AT1G02790.1
-0.12473621412266277	-0.09568748842954863	-0.20123137843815636	-0.37515031681152744	0.07792318085973782	AT1G02840.1
-0.43152386932546727	0.0044917020752439545	-0.5370501333564032	-0.022862920340129742	0.349676251586138	AT1G02870.1
0.3075289878342021	0.07488028442124574	-0.4756949482631165	-0.04003771431431742	0.11207939253612784	AT1G02910.1
0.08724274255411416	-0.2099206675705153	0.0845528807101081	-0.26413656329383917	0.030915769200765674	AT1G03000.1
0.3562023887771876	0.17605562929664198	-0.09747778501952203	-0.11383889013478758	-0.050799357489091805	AT1G03090.2
-0.17853704697976233	0.013172847163659587	-0.1945803288874561	-0.2818617300307999	-0.061712280507378627	AT1G03110.1
1.7858040981900465	0.4972363618360403	-1.026583909240238	0.3776474177389866	-0.05351314670012041	AT1G03130.1
-0.09768466457453555	-0.0791304106130873	-0.7271034233017605	0.261137734745838	0.00466796890087899	AT1G03140.1
-0.015325844355262987	0.12042690908286953	-0.33903293716793587	-0.3888373011862229	0.1919346946132333	AT1G03150.1
0.08189405817995052	-0.09020391881118066	0.034794221463692994	-0.1669511568965485	-0.037457260742861355	AT1G03190.2
-0.1762450615096365	0.5286726061990368	-0.2976176634322689	-0.46398833594642586	-0.02284965004775257	AT1G03210.1
-0.27081379388000787	0.12286512627897193	-0.4328579024712698	-0.2634729578140779	0.46478336575150137	AT1G03220.1
-0.055606391748120536	0.04186529647457631	-0.3705532542010823	-0.07335523610415984	-0.29460244967997506	AT1G03270.1
0.2565460251465363	-0.12496177820959953	0.2891706600214893	-0.5938315217624424	0.25124585260789123	AT1G03310.2
-0.46026836783864933	0.06485191082586458	-0.27978882685379963	-0.4619636760413483	0.1370168597822388	AT1G03330.1
0.048439400125220515	-0.003985979730311412	-0.35647887265281375	-0.2904191260288601	0.14585283678633348	AT1G03360.1
0.14221154755053717	0.08157729787765207	-0.0966285712934173	-0.33679506375257967	0.08882848038100806	AT1G03475.1
0.23106679194460364	-0.34321538949417146	-0.6750502205921898	0.013928783460218322	0.3058329340007428	AT1G03530.1
0.11412179228819545	0.14706633960974452	-0.15680466287054673	-0.2761888597600454	-0.14955670709559896	AT1G03590.1
0.6508804566062016	0.08555891416805776	-1.0975500532743137	0.07844645998734016	-0.08359921724918863	AT1G03600.1
0.1651182660825622	0.2174000824710934	0.04929023645949406	-0.4540830279661244	0.09893515616353679	AT1G03680.1
-0.09549486651898768	-0.07514740936448012	-0.15801144284103802	-0.18769133023144527	0.009347317838981498	AT1G03760.1
0.3879392856297113	0.2387515663877814	-0.533297652363862	0.5971997631928458	-0.26658837744969005	AT1G03950.1
-0.18330906373002515	-0.6435509113307946	-0.5388766449993364	-0.5576242966518529	0.7635675533968658	AT1G04070.1
0.21880083560051403	0.23779743977003465	-0.36329814544163086	-0.2349701703291222	-0.009492011570946765	AT1G04110.1
-0.25127074654668313	-0.048012499952835005	-0.42078025764058663	0.10796046314739084	-0.042533128937799744	AT1G04130.1
-0.24566999705699302	-0.013595412412400743	-0.24678980351625246	-0.10917085131988329	-0.072918304376157	AT1G04190.1
0.26638027204635134	0.21976417998026593	0.5375272411924832	0.2610249732989898	0.08421699048081713	AT1G04220.1
0.20716160760678853	0.038234826744632064	0.12967998985539816	-0.7415104781046549	0.13577133386903506	AT1G04260.1
0.21481285842774042	0.00995129340804896	0.17918127482374563	-0.05669381998985371	-0.08444141995160387	AT1G04410.1
0.16509303910701553	0.3504523002291312	-0.011709459268832467	-0.272451162251116	0.0030735894174635002	AT1G04420.1
0.0	0.0	0.0	0.0	0.0	AT1G04450.1
-0.3768948407059899	-0.22457478422389607	-0.326144449688432	-0.1662144817951637	-0.07473916970874227	AT1G04520.1
0.02269143787456764	0.12085579568994416	1.9543778174642954	-0.0430021609164282	-0.09512323582247081	AT1G04580.1
0.12966180103640335	0.12837846438161812	-0.5041293388288961	0.3399371287357617	-0.07606618120160084	AT1G04620.1
-0.23815163920869548	-0.3223938029376834	-0.41347660022406546	-0.3932345886617863	-0.12075482206769465	AT1G04630.1
0.05833620467409415	0.29279121327778634	0.24012174551382623	-0.26598618443972716	-0.06359737053835354	AT1G04640.2
-0.27392658399861985	-0.028306481016299897	0.08429439155347757	0.3494602378753828	-0.7819432723418483	AT1G04660.1
-0.07616619187007573	0.051466818303185384	-0.1861368390285272	-0.05168632595154689	0.012150367728927471	AT1G04690.1
0.28593670422307443	-0.015490119751163383	0.26289178361620064	0.11311641823427374	-0.07914586777980767	AT1G04710.1
-0.05959043899831252	-0.1976661450888126	-0.44011601823773616	-0.2392250237754191	0.14120702458241796	AT1G04730.1
-0.039535091616665886	-0.0956471691437477	0.03176949653590669	0.08081895059136603	-0.056409187466334415	AT1G04750.1
-0.03246553940962462	0.06374744438869266	-0.047802854735551716	-0.049266655425696616	-0.033841878803513255	AT1G04810.1
0.025367348206481188	-0.15871446617780496	-0.041651723640759676	-0.27000841335275133	-0.1830235665247201	AT1G50010.1
0.205231855576098	-0.04472102590306837	-0.36099905825576656	0.22152182354988864	-0.11461479949826898	AT1G04850.1
0.1168484515005527	0.024132395524379447	-0.09970227780402581	-0.15633188312713195	0.014758695068150255	AT1G04860.1
-0.15873272605805988	0.1731799513078042	-0.20296973828805065	-0.12081600857479162	0.07806790766480726	AT1G04870.2
1.0319766080769934	-0.2873330019571909	-0.6951135949597542	-0.10192381784298521	-0.2953437272117294	AT1G04880.1
0.09050449708416002	-0.07433763246619349	1.267099687595806	-0.1195374572403698	-0.2823870772569898	AT1G04920.1
-0.062419457100743925	-0.038171152726089404	-0.14966467482383575	-0.30022652563494684	-0.10077007420998521	AT1G04950.3
0.222995905129868	0.21463329301250442	0.09766262897247685	-0.07337271684284136	0.2921741238823461	AT1G04970.1
0.6050231968576325	0.21429513752973417	-0.17007151386351266	-0.31297019562881295	-0.11058111810919319	AT1G04980.1
0.1045108814219664	0.1054266085872843	-0.4475293849671792	0.3201219157049026	0.6865356201598143	AT1G05010.1
0.1543746092515058	0.16214488823588102	-0.3266122160083249	-0.13494642717434743	0.12740225815863696	AT1G05055.1
-0.05660805516722296	0.04123823096018102	-0.0813276460141956	0.023671169056503752	0.01824516853217101	AT1G05070.1
0.015562455701847049	0.07697939522227931	-0.24858018774872326	-0.1906144021529785	-0.012345378533125883	AT1G05180.1
0.24335509719367432	0.17920475063052427	-0.4021933028254291	-0.11798376301051532	-0.0023366622921970697	AT1G05190.1
0.5429720575908186	-0.029021093672755897	0.28329695108090874	-0.2557888161659246	0.20060367726416883	AT1G05310.1
-0.08252465993269346	0.1269798065021511	0.16072443258326735	-0.2092926066843101	-0.053805076032102994	AT1G05350.1
0.261205057614532	0.45155061977436856	-0.42078127826707745	-1.0255822938717392	0.3111129657687217	AT1G05440.1
0.23440646159741713	0.14164115347421977	-0.11733907014782202	-0.19375138094345293	0.01956076287470604	AT1G05500.1
0.00958650544697099	0.021263605087255548	0.2837646437919919	-0.1335781896324171	-0.11958574537831111	AT1G05520.1
0.3467832835736381	0.41335046072365755	-0.009575542975582765	-0.2512154163629574	0.20828550263035694	AT1G05560.1
0.3884854302816643	0.1400899192197219	0.03652587602511388	0.5688918964384384	-0.16098942366207156	AT1G05760.1
-0.6523968614776781	-0.40847765342926506	-0.27440049778245174	-0.33282546778271543	-0.057111023179201796	AT1G05835.1
-0.17550917967028495	0.049496141364844454	-0.3134352651848288	-0.10791462675426809	0.01084550648315948	AT1G05910.1
2.22296306252769	-0.5833801526245763	-1.587593575741542	-0.3805247456217747	-0.1950265445968098	AT1G06030.1
-0.027241889042014245	0.12734428681163124	-0.31977411102865444	0.5624314565605908	-0.1918291069041029	AT1G06210.1
0.2703355183419975	0.2795370256811409	0.21095948356433272	-0.07119937537724892	-0.07176209477845655	AT1G06290.1
-0.17186799383208654	0.06172443652504754	-0.20725909585498697	-0.1692364815529036	0.1513440882913935	AT1G06400.1
0.13777043412180198	-0.2292885970198354	0.37777340912962354	0.5574941121228814	-0.18507667144431375	AT1G06520.1
-0.10535253367335314	0.10356576922855565	0.3700773825819847	-0.05082864916130498	-0.06602024654466213	AT1G06550.1
-0.11744246173220062	0.03265619251123144	0.04312484369147253	-0.3203039847805306	0.1022505355181688	AT1G06560.1
0.24110282150684176	0.33105725255981966	0.34906361803464825	-0.16163916377247217	0.15913596183814788	AT1G06570.1
-0.03254684891722538	-0.05818996025565298	-0.3406789178851202	-0.07812295415147756	-0.023250808969057322	AT1G06590.1
0.0	0.0	0.0	0.0	0.0	AT1G06660.1
0.7400885719124668	-0.4382004294657655	-0.6522975211327824	-0.25561011277695156	0.20533356090040816	AT1G06730.1
-0.10436127519348685	0.1305425506815211	-0.27223310215794627	-0.09128116447894837	-0.07238105525845333	AT1G06770.1
0.23589178147990425	0.24325476215141	0.04851303572567338	-0.1056427474162001	-0.05551866234143418	AT1G06820.1
0.004827147224220881	0.2929447176755857	0.17624221074071447	-0.1706338416778491	0.07991617034956663	AT1G06840.1
0.11801199131131399	0.19066119643051016	-0.1103221049664897	-0.3959895267152369	0.13876106256032705	AT1G06950.1
0.18651362195241467	0.32886558805703286	0.369996281324757	-0.016249752358857464	-0.10857777540059613	AT1G07110.1
0.060598279483719666	0.1584235151620594	-0.6581387083163833	0.4900221759973561	-0.14177007378097076	AT1G07140.1
-0.3166042013516456	-0.0730971088909923	-0.19746409290112507	-0.23159943360889818	0.06889994483241033	AT2G30000.1
0.3099993320933835	0.23401842941095324	-0.663501870464644	-0.16407714701014295	0.27904315797573825	AT1G07180.1
-0.21294165833695747	0.17728195283065926	-0.23656753137340486	-0.9063431324601784	0.5763664483391615	AT1G07210.1
0.030721614616853524	0.1801735626569043	-0.053824473704123126	0.2011956445919697	-0.22821532134823605	AT1G07230.1
0.4101996224232895	0.11669192663262291	0.008292287602935718	-0.06439242022503022	-0.0009478086524897303	AT1G07250.1
0.0	0.0	0.0	0.0	0.0	AT1G07350.1
-0.05851256221459154	-0.08854222097766612	-0.2893823834827478	-0.21056001395651977	0.10807915223104221	AT1G07360.1
-0.2507568959348036	-0.02878904487176502	-0.20146384055856864	-0.40916734770896623	0.020032527063907537	AT1G07370.1
0.16814755293887168	-0.015715787661552152	0.3764688270810747	-0.4494130873434771	0.3414909702815091	AT1G07380.1
0.7505532127475975	0.32347448405084156	0.8012037434820121	0.06080665791979095	-0.2841750555754562	AT1G07410.1
-0.05117026041031533	-0.08317952061244288	-0.5602379020877682	0.03294850200598533	-0.035331012788970155	AT1G07480.2
0.046568646967825575	0.21038522037557464	-0.1930035560262105	-0.28092763230620194	0.02353658851513741	AT1G07530.1
-0.08244099187279758	0.1621849521057991	-0.04794904862148359	-0.14868228557504531	-0.004559928520140789	AT1G07615.1
-0.19967778690882101	-0.06362134511639408	2.1473240614256524	0.19708503091970378	-0.3836901450446941	AT1G07645.1
-0.062103441165691324	-0.04669142549213217	-0.08887842995629644	-0.23314438900718998	-0.13260970153680351	AT1G07705.2
-0.056853585741664235	0.010270144438070668	-0.11200083955382403	-0.3422759984209334	0.13238879858589778	AT5G59850.1
-0.6707883930680347	-1.0916415869663685	-1.7179280476831325	1.5908664963580557	-0.03351358691290194	AT1G07790.1
-0.22197580663463304	0.024451643540486144	-0.3376516056312389	-0.09519722629326384	0.0359627748904473	AT1G07830.1
0.2328467181212265	-0.028943728130183557	0.19016810661736305	-0.12611789272451	-0.03499367394631066	AT1G07890.8
0.06793917012281701	-0.060257694372925705	-0.3805566509473036	-0.19900041029817475	0.10511944945587844	AT1G07970.1
-0.1666886102302618	-0.10871119631233198	-0.5762559145065818	-0.1758233342095479	-0.0203820950437214	AT1G08130.1
0.15214448284713392	-0.07446945214512422	0.22452694248790908	0.1541619421103024	-0.12584194707027313	AT1G08190.1
0.05442504599905392	0.12250889616307922	0.21632572929576363	0.0077003077120824754	-0.1857923947151954	AT1G08200.1
0.0	0.0	0.0	0.0	0.0	AT1G08250.1
-0.11461253506686565	0.04630419425970498	-1.15359448301862	0.7390527463612777	-0.07444552399346409	AT1G08360.1
-0.06570045634253323	0.06614767267786915	-0.09115652860632972	-0.18116864050792156	-0.05109833086589339	AT1G08370.1
-0.4689712692552824	0.5666562088407456	-0.34751895434122304	-0.02951509813495377	-0.37454897331805	AT1G08400.1
-0.16559337291293705	-0.01596727434710542	-0.3105374886388187	-0.273421863328821	0.218028422584165	AT1G08410.1
-0.12337019284969503	0.24428921384176458	0.19721897174985253	-0.10673889553747339	-0.0839956898164205	AT1G08480.1
0.07222509344684139	0.1869410804913518	-0.2343903853318498	-0.09452919131380781	-0.04253329534170943	AT1G08490.1
-0.1625034458912225	0.12725425403647775	0.9009899941688342	0.6815168548260097	-1.2462868347907887	AT1G08500.1
0.2665497786901877	0.0016552262495921957	0.6706499567624526	-0.1314004300860645	-0.4508625325273099	AT1G08510.1
0.19742903881931984	0.2094077058604952	-0.22227793862176554	-0.25181413119842605	-0.08076661908292868	AT1G08520.1
0.16085672947262247	0.024552950378830502	-0.5367156587996746	0.05872951618069074	-0.15831919190416635	AT1G08530.1
-0.24759348293423297	-0.044978048418010355	-1.027549114786983	-0.2907151696664287	-0.004581218713528399	AT1G08560.1
-0.5046311678599262	0.2895490911779542	-0.7588293193377159	0.3985060789694995	0.14921199311363476	AT1G08580.1
-0.16275067398565424	0.005565917331084099	-0.588627694579902	-0.240364467965455	0.069284106640607	AT1G08640.1
0.23172902222506156	-0.3013240631034835	-0.25951860882363975	0.22982104678662535	-0.11786160284334564	AT1G08660.1
-0.2990743146479635	0.3253580703472885	-0.2104789896684011	-0.20767904306737153	-0.06636740563333397	AT1G08700.1
-0.08934837180317001	0.09038486229562046	-0.3381837739737213	0.5189142416677457	-0.3090953427084184	AT1G08770.1
-0.3138729381778559	0.034455295623172726	-0.6731741625024786	-0.047475792227184205	-0.010039483152924794	AT1G08780.1
0.0	0.0	0.0	0.0	0.0	AT1G54690.1
0.339584686967149	-0.7829999545814379	1.1867697791284881	-0.32907844944144504	-0.13298647174955064	AT1G08890.1
-0.19135304786768315	-0.23958950481019076	-0.30359545925168835	0.09958213910473829	0.029056312643009816	AT1G08960.1
-0.05117153853769204	-0.07421901370737086	-1.0040789206438419	0.6560376996999716	-0.0890313366466622	AT1G08970.4
0.057574899378343536	0.16208343841272635	-0.14438736753317785	-0.27414765412797987	0.03472545890703693	AT1G08980.1
0.062442394012375814	0.22350568999713924	-0.15955279522481783	-0.27817327024505745	0.06775452783554625	AT1G09010.1
0.0866061178022325	0.08946864491676096	0.03311701477653903	-0.2688454113431934	-0.056069147374555185	AT1G09020.1
-0.22211094909652687	-0.060259822030385435	-0.3843767401509992	0.05343087178474653	-0.04154401036312256	AT1G09150.1
-0.1874177024246183	-0.06881061651478626	-1.54784731565762	0.8504518812880218	-0.18461580685762752	AT5G65360.1
0.33977598466978	0.2298672590692251	-0.09365630161470533	-0.5872436009396874	-0.05454259124866439	AT1G09210.1
-0.2577726547860522	-0.07942795507761198	-0.004163519538500388	-0.1622601081557406	0.05965148914839984	AT1G09330.1
0.49814092287393347	0.4882337840977773	-0.0023476327612692795	-0.3395901307060593	-0.17663351099457178	AT1G09340.1
0.11479176041471517	0.2775624284728978	0.2049779919202719	-0.3810232955037675	-0.1402911235782167	AT1G09430.1
-0.3148218566568291	0.45819242503398294	-0.06962839452525102	-0.6805775820389919	0.08114065959291189	AT1G09450.1
-0.10952366334198775	0.08352845480904307	-0.5054721187401873	-0.23098024346013346	0.009801823643417359	AT1G09520.1
-0.2001072076058168	-0.08931539324582818	1.2467937648265828	-0.023002590299669858	-0.19583100449573462	AT1G09580.1
-0.07553644052276472	-0.20306227105235672	-0.47434870125148887	0.04126571996146102	0.055955580314691306	AT1G57860.1
0.047286482637874806	0.1177361496837369	-0.0011140481293107876	-0.27677371325353717	-0.025849704239780297	AT1G09620.1
-0.21885179710797434	0.16094188300649154	-0.055988309274521725	-0.17350758873049735	0.000887007580768017	AT1G09630.1
-0.05494175459808983	0.09044057244949684	-0.17818872848158357	0.12407610624484545	-0.13601351344980503	AT1G09640.1
0.06297986826670213	-0.030916941174853198	-0.4420235860632173	-0.4895701863446068	0.10275155489417442	AT1G09700.1
0.07502318705937615	0.16558611903478845	-0.05591122354468269	-0.5973586176719226	-0.00852614987188564	AT1G09750.1
-0.1311340750406296	-0.03538112857895485	-0.6156432575424837	-0.1746855231623	0.00975541558339082	AT1G09760.1
-0.1161682935989315	-0.05457272297541902	-0.6112702032096593	0.1313430369152601	-0.05539444302962661	AT1G09770.1
0.09744928832132829	-0.030386367554390073	0.15296268731002718	-0.0018498358195900722	-0.08064624645083703	AT1G09780.1
-0.0022338364203442172	0.20816255416861343	-0.1265860951170201	-0.36403963290565805	0.03691074049468561	AT1G09795.1
-0.22761846061059038	0.007707093669877317	-1.2566091923374496	0.6431276825264833	-0.058401669805346765	AT1G09815.1
0.18735607285390207	0.0427404489136503	-0.414704236842499	0.05425843650913826	-0.03458788466136476	AT1G09830.1
-0.010371949945624678	0.03313887336702983	-0.1547151286648021	0.07494184468844588	-0.14606369102202865	AT1G09870.1
0.29553126787824807	0.7058655156093938	-0.2031103932128163	-0.5111955889374862	-0.13770271879913054	AT1G09940.1
0.0	0.0	0.0	0.0	0.0	AT1G10090.1
-0.02134924518474026	0.04200034603593986	0.14151316696512325	-0.005475796838211719	-0.09553867716901623	AT1G10130.1
0.3285818275935166	0.6476199747901561	-0.11759753207429391	-0.22531259574664284	-0.16860302892760543	AT1G10150.1
-0.12351025906097651	0.0063667690475978905	-0.29100677294703314	-0.3320091141467278	0.07123865162403478	AT1G10180.1
-0.2493111633370044	0.23115378551429283	-0.5802170931598847	-0.7681249135813196	0.34432395766890406	AT1G10230.1
-0.19332994460516037	0.008949584070604696	0.02900225671925783	-0.5403773715887596	0.0639875596134621	AT1G10270.1
-0.2363697070995981	0.012768648191025666	0.06708406924665201	-0.21730033702949636	-0.04656195717438979	AT1G10290.1
-0.30715906471340443	0.1386767782860851	0.0927968282791355	-0.30133053385412	0.09962968327714013	AT1G10310.1
0.015625521595492936	-0.1453519507075643	-0.30731393919156047	-0.19614077008469427	0.06167618094214269	AT1G10385.1
0.03773459120069264	0.09745642146647152	-0.20334778644109552	-0.018305705456810043	-0.12634792504574321	AT1G10500.1
-0.11465235022529492	-0.6451623491276097	-0.4984185322486586	-0.30447409521492746	0.2885520999267544	AT1G10522.2
-0.2270451715482966	-0.02608030593770695	-0.20550385337712532	-0.26090119203252127	-0.0004212412311346099	AT1G10580.1
0.16431863745947065	-0.1841958131315291	0.6084312337045938	-0.275561590245964	-0.15061246675718454	AT1G10700.1
-0.29817571633167156	-0.07554994583610292	0.152045709905659	0.4323129223435676	-0.7988883567762705	AT1G10730.1
0.030095432452621744	0.28448726284962483	0.09600857528071935	-0.2631816807992677	0.18366186711081886	AT1G10830.1
-0.2551829956146283	0.08096871081480075	-0.27902223218666977	-0.21689174311222237	0.056728530999043514	AT1G10840.1
0.1289632374134345	0.14509563710649578	-0.15843036421485537	-0.1985415744259527	0.3385696786778917	AT1G11060.1
0.3304361111728345	0.11763288864545153	1.0782465433302437	0.033895172336904734	0.20530027909675516	AT1G11190.1
-0.15718881255111314	0.1429408933302162	-0.5062627128712933	-0.4279840701324785	0.32586802392217207	AT1G11240.1
-0.28724404584348057	0.047306473736224035	0.12247474015161935	1.4410865831392563	-0.39938294189824025	AT1G11250.1
0.8757396820436709	-0.005921078495721414	-0.6182865347048025	-0.066936705315341	0.11531286553178566	AT1G11430.1
-0.6390423374518575	0.11436702495200024	-0.45175059153458985	-0.2748561521197478	0.1165475124175361	AT1G11475.1
-0.0274532552387289	0.05756681745826264	0.6660748231647773	0.1112445911033517	0.11492289329323363	AT1G11580.1
-0.2183313612067443	0.14981212526745183	-0.6849360952188213	-0.6600382028568854	-0.2652807200920315	AT1G11600.1
-0.020058672798256547	-0.018043194278315765	-0.15461210831162847	-0.1823190125932017	0.05539386167669591	AT1G11650.2
-0.21123270774067457	0.120880176785844	0.12192521393865634	-0.5707090625603253	-0.1628029064784707	AT1G11680.1
0.006543936390260514	1.5628531444741924	-0.1875496655338493	-1.199850091652954	-0.15923071444553236	AT1G11755.1
0.04182237308924399	-0.056917526804921556	-0.3042204064964632	-0.31384796000957915	-0.12974717605337216	AT1G11760.1
0.10688209344367287	-0.03804118647022822	-0.24629877212879014	-0.06919868874668182	0.06301136439269212	AT1G11780.1
0.05709481399601388	0.11303836463992595	-0.12961383312095434	-0.014900948906856514	-0.02793032605271154	AT1G11890.1
0.07284140448272876	0.20251458285605822	-0.1001181136432631	-0.15360059231010717	0.2377762239349611	AT1G11910.1
-0.005528784433230474	0.059934719034624544	-0.07878576347515585	-0.2548561129801382	-0.0858718461706848	AT1G12000.1
0.15081569453513635	0.3385258875412692	-0.020572333033689653	-0.2420639431843068	0.022569659757648276	AT1G12050.1
-0.046972385650805026	0.1219835866353401	0.4958856555230492	-0.33590524721178605	0.3727734662921856	AT1G12090.1
0.12976287314712398	0.34201866854574275	0.9989374425786253	0.4749261630682958	-0.2986134572037307	AT1G12240.1
-0.15589328041564635	-0.004860058733675732	-0.33152655540777903	-0.008943635459536676	-0.006115948473980699	AT1G12270.1
-0.017862470566379948	0.02634907589972753	-0.2166576567027474	0.06868805180491988	-0.06848664886343772	AT1G12360.1
0.002600762208612936	0.14082224970520002	-1.1688241918485915	0.17750963342083714	0.17065920923185451	AT1G12410.1
-0.024207915578170654	0.08398051568015821	0.06354337203669017	0.02842989180468562	-0.07140700318713325	AT1G12470.1
0.0	0.0	0.0	0.0	0.0	AT1G12530.1
0.2880732119186599	-0.016336389204764434	-0.34859127630915465	-0.24191618507529297	-0.04001217544177998	AT1G12550.1
0.02173143477435949	0.2593309979425041	0.46776413822842466	-0.4536672106382948	0.046560186670034	AT1G12640.1
-0.5293218304396868	0.12127636418701697	-0.5845310112589144	-0.2418264883960332	-0.10989707839795246	AT1G12775.1
0.2666907744333037	0.25163425100844716	1.1354970311787582	0.21593994332026997	-0.3332265182608664	AT1G12780.1
0.03237760853581761	0.24211577069360068	-0.23843540388378834	-0.3381014866640168	0.11484425313606887	AT1G12800.1
0.020080564286721624	0.1021405852304888	-0.16433227523796815	0.18144468743070016	-0.14940843733063178	AT1G12840.1
-0.17242050931960565	-0.02563919053735473	-0.15317137060602903	-0.41250957932183224	0.10902934334146987	AT1G12910.1
0.02453985060219362	-0.08523122320108278	0.026517573949471566	-0.1493582066037316	0.04570645052728285	AT1G12920.1
0.07331895147818654	-0.0623812956246654	0.3127057111661763	-0.45930557613882117	0.016541687516081472	AT1G12930.1
0.04909400681177046	-0.028302437306393962	0.014859229764305378	-0.2077162771755695	-0.04979761456265714	AT1G13020.1
-0.10168688277043574	-0.11580637219203833	-0.057389306327560126	-0.27710142436150276	0.14439671120112904	AT1G13120.1
0.8721276810162086	1.712999777689793	-0.9029578141169995	-2.0457613124475804	-0.11068986418845266	AT1G13140.1
-0.716862651340886	0.2297205729979064	0.3095576147660488	-0.8015377223522419	0.6247132309943424	AT1G13160.1
-0.2247770980904571	-0.047835420721300315	-0.04047684867185226	-0.05732533784334379	-0.06249145672460081	AT1G13180.1
-0.2586527738412982	0.19091154281112693	-0.3210315183577271	-0.01536455571215599	0.03249890249401068	AT1G13210.1
0.29045172149701326	0.017888305090891	-0.5941849929640157	-0.0825649706727353	0.03816622282195623	AT1G13270.1
0.12544330440063747	0.093556691449988	0.20654937144690746	0.10834591256258919	-0.06559503787422702	AT1G13280.1
-0.025160207564450508	0.32290382707509285	-0.20325544059662023	-0.14565398184651315	-0.16946597471112881	AT1G13320.3
-0.2701165039664258	-0.19509500067581861	-1.1456921214628593	0.41948733565989826	-0.015458574803844338	AT1G13330.1
-0.19237312882221003	0.08753413816249507	0.21485738875361327	0.009539688131506439	-0.06733735065427544	AT1G13440.1
