AT1G01930.1	40072.22047721658	49280.0916912783	50738.6196093623	55057.0723805678	34742.3624714455	54546.993409912735	53662.33643107984	60617.314061296536	58914.9009653059	62101.2126858132	55247.21790110483	61876.336873921486	57835.65858550964
AT1G01940.1	67061.85162345316	70922.3528052618	78728.0920139245	74767.1476263292	62245.5743318796	76104.56047932633	75376.25416204333	81500.67095199402	82667.6348884133	83985.9778617349	79182.5834663593	84555.2228917928	84249.19344613233
AT1G01960.1	352295.5688948433	349809.975201352	320503.212960689	362191.902754933	404489.900184286	346449.14370702655	379638.7318483427	358430.00369522185	378087.963645046	374768.077234029	396466.2118546496	359092.12463499955	375306.30663051276
AT1G02130.1	75399.9018941879	88173.0145784578	91486.3371396784	109805.221670387	102296.415326736	110971.83302890416	124235.446084027	120506.22875490163	123474.039743082	121780.222592047	130578.06974487187	124311.3786980341	141830.95138271898
AT1G02140.1	81686.56529447413	97768.5021427901	100400.421321155	97782.7321427043	101433.163659398	104912.39526338724	113243.69808317909	117777.70790669214	127792.053954741	130966.413453983	150227.66392636302	142390.19619799318	155110.16275937666
AT1G02150.1	71342.86368812573	82307.846741977	79489.2740226282	84609.4238489056	80392.1059935935	100291.98927310073	116828.973712692	120834.1381542676	132035.589895372	131857.997096955	175315.28352949096	173793.75377381913	228608.08523403257
AT1G02170.1	44633.9504331329	45254.2084872385	54758.072694452	51699.4127093216	33887.449132681	52369.23491298949	48643.64788499722	57583.57562032873	54902.2564480948	56673.3268285478	47823.02599722708	49714.57426611299	47223.92601852718
AT1G02305.1	189190.0884177927	148003.816343924	163184.202578113	149931.190566323	151852.913660393	142855.40372226693	133062.4503358568	133848.5495632356	130097.067207013	129016.565928482	118587.97429451055	115064.36615072581	108780.8009186384
AT1G02330.1	43625.53261700717	37097.7751213543	46911.366059735	41227.8750816716	29429.7385476702	46012.77511189693	48778.77129242054	51889.171544146775	52742.6782615587	53162.3112906746	61508.71005968531	60493.42485835638	72387.98475477788
AT1G02560.1	331084.23938443785	300783.044494985	274584.02428747	324793.289757654	369945.33828334	312120.0063280714	343269.50843815616	308087.44394368434	327024.057660094	323562.226870631	351184.8638877	312807.87069807324	341162.62676065986
AT1G02740.1	10138.542487332095	15915.8692595735	22999.0059327377	24428.2580187795	1441.11637687615	26908.33980553529	24131.76974453779	32273.82728178547	29970.5992642486	30556.0056748457	21622.268866457303	25168.804275099654	22722.698523038784
AT1G02780.1	362828.3051370681	338503.67908492	370851.015770829	296879.374289623	352960.507624544	311241.57419364	339774.3815262725	349637.11544275197	369406.92740082	381653.25247752	429358.8352159446	515042.2536982741	496428.5519212464
AT1G02840.1	137707.31943453295	135254.626828754	152081.023065437	131285.925280279	146697.839486869	153909.81146080527	163701.34531497073	175942.13058075684	184106.48256873	217494.934894951	245368.01601672004	257513.56969997165	277209.02776889666
AT1G02910.1	112515.66882219748	103752.819800482	93670.9958023648	122031.958879142	103874.4689434	120271.78873544835	133587.66521218122	112823.19639045645	127781.896758089	114137.779355613	137242.85236410063	110545.34550932919	140199.54757274405
AT1G03000.1	39232.05441732191	40176.4761798712	47951.7727806405	46529.6560994311	31857.1209896693	51992.77732240436	50411.736648150734	58675.98659744721	61532.3950353729	60359.6511862199	55630.464581416265	56619.26496664428	60364.35832658072
AT1G03090.2	194546.93325640747	187781.312150511	214612.988066483	164373.773048799	186133.201816803	152874.66586239112	136335.14174311157	133051.74669098912	134576.568956854	128655.836442418	120079.14821567488	117217.52008631759	114127.22356043328
AT1G03110.1	33093.050590205465	33980.9854467345	47637.5730929839	46079.2005115693	30287.215948677	49406.21565046217	49881.54228639634	61710.60368237899	60638.1177005602	64928.2520198644	62725.328179085656	67455.64802074738	68219.13296005882
AT1G03130.1	1527425.2320960413	1577292.59379874	1605759.01131359	1577029.64157593	2114680.35087532	1616220.8203668452	1506797.762101202	1408341.4948715244	1313398.74052415	1296057.10423071	1228661.3044612575	1178991.9047245192	974872.631785889
AT1G03140.1	40783.62729236981	33589.2957186108	42858.3328104984	42320.1574357009	21871.3664036513	45617.269301317494	44374.76218134625	49037.16319658805	45485.3840138726	48860.694674138	49784.57866455986	54379.63409086366	63979.55775092527
AT1G03150.1	23413.837148618455	27095.6920801803	34853.4535898377	37047.0546499141	16633.1512573921	39253.15974427539	37045.79262519856	46438.864597451866	44180.9125909572	46136.0580731488	37422.29686749008	41135.99700981896	37288.402080412845
AT1G03190.2	15090.682504675364	20656.7384208751	27285.2096293486	28336.3211334665	5398.51686532651	30570.526767876083	28093.492800190605	35705.89816790284	33603.1268780323	34927.5045326913	26344.163702938644	29522.354942200982	29265.611153871538
AT1G03210.1	35858.677029281454	31552.4912511533	45324.6053624575	39866.7873455881	20622.4833351335	40261.96883248229	37174.85945569718	44129.48530374445	42558.8067907438	41972.7769718371	32128.72212094603	33300.141474182055	31373.52143095569
AT1G03220.1	182988.64869350218	148338.94380045	141529.690452831	118629.264932221	129243.414997266	119089.90763884403	101847.27969530626	100367.12801970946	90020.640948904	108422.498097286	114123.61541587983	119766.99117763943	127147.46807288665
AT1G03310.2	94689.91463047267	121733.850013794	126726.737218074	113103.493921564	109847.332835839	108635.01191541391	98104.86902308624	96916.85400910953	90084.7346100851	89904.6417821933	81986.57885488225	82061.48012596308	77837.28769473384
AT1G03330.1	34677.10320900654	30408.970132426	37657.0355146914	43564.9882955038	22510.3688468133	45182.91825552758	46554.31154719466	50292.95597969001	50094.7682814504	50356.5847072569	48758.73342550979	44871.12358938512	53937.98807516098
AT1G03360.1	25984.052928481055	29237.3063734517	37389.8111591565	38202.1998982478	17376.4278096022	39347.56928658246	38114.992313850904	46308.721452707374	46927.4098933159	48659.0274873685	42125.910681888665	45790.822024724745	46260.062871631046
AT1G03430.1	14755.841453324267	19641.7940944868	26719.1743732053	28786.5618860629	6562.24070756267	31660.183845564272	29191.309381605362	37196.17361617474	34393.0898431785	35083.7377079011	26577.246279970765	29032.132818710867	26498.695394979924
AT1G03475.1	619527.3503156786	631967.000937579	634336.954793928	658983.086614311	783089.830605029	650316.9723264414	739828.303488118	760560.1545751613	783324.363606619	835554.414463017	864957.1108087214	894301.8280901241	865161.4667655547
AT1G03530.1	13466.871010420326	18522.660447868	25326.8136887535	26554.6981262615	4001.30368499258	29002.592439163647	26118.768400825957	35357.28373304306	32995.1185104333	34032.8208296889	24898.199187837137	29427.750291912816	27127.46775973767
AT1G03590.1	11316.392562934607	16920.9300663696	24418.6185323407	25407.0023102479	2653.9962416512	27541.55590377468	25018.15986001671	33370.79766791761	30932.2091046876	31735.0750755573	22537.22803671621	26377.619544669382	23591.25936245715
AT1G03600.1	334062.6358011684	219179.191953802	225375.28998661	269422.290154662	353063.697839489	252564.13948264453	299012.8586194027	230872.5786562555	234878.900793982	194970.301553715	279916.7587594013	190665.3489054357	265122.53344943526
AT1G03680.1	396539.8896271331	442318.320737225	418209.901651466	412801.494340107	498108.721403926	387621.28649739496	406095.96364884	347006.5444792572	353694.372858257	305798.388960399	340377.57702073606	271046.15064499545	280115.84708053427
AT1G03760.1	161027.03808251585	69384.7331566509	106199.380660248	64831.0849044799	57604.5513826953	55209.03706967029	47876.04570558079	57268.41986142384	65584.5313581355	47000.9649627979	47814.52196994782	49434.9411093752	45212.98647853056
AT1G03950.1	29333.019297688024	24365.3459320028	29816.1553936062	28433.2639276767	8393.94787508254	31538.66962027663	29224.314360068514	36052.38862572007	33978.1443969288	35953.005659249	25255.972327697076	31026.558954451957	27140.649229182898
AT1G04110.1	43631.57664096344	38000.31753752	46288.7007807943	51130.0042435531	37734.0745424415	57809.685092030915	65198.99028875799	80077.60273120593	83155.9860357163	98940.2944821086	102398.41872096235	107580.00873890029	113163.46399565626
AT1G04130.1	18454.35836491799	22120.4803810695	30575.2420685357	34847.2252145629	9230.18105934786	33667.64426605808	31037.85109518135	39335.448597962095	36968.4902648191	38037.4844892178	30045.07185687597	32440.513207476426	32784.64315276317
AT1G04190.1	58944.73850447165	58904.6943392746	59834.8819020203	60755.1608243283	48350.1825029079	66664.0699430137	64613.26377659016	72191.33314924463	73124.546986549	76255.7617059521	76834.0695163392	82983.97677793485	83234.28562586752
AT1G04260.1	14759.469288797627	21358.1698924713	29564.3011292286	35189.8666982633	10186.0261861041	36367.83564540599	34247.31880806202	42454.05801601228	40093.5810747077	39644.5836621384	32821.8594326748	33345.039238214034	33204.47124196669
AT1G04410.1	1051757.825269405	1122871.79753281	1105651.40261137	1044435.24930562	1322667.47106653	972542.9059668892	943187.8569272198	827311.5821353097	755354.784770415	799630.419386659	736822.6269717398	740713.8710628373	702922.5912906706
AT1G04420.1	280235.6164502406	218983.006819249	193453.729736681	229003.056085242	236163.306157295	211224.44356040054	217334.16705049542	189670.2473322544	193813.115732468	175870.210424329	194712.40143265048	163108.75045416594	193381.1683604943
AT1G04520.1	14908.29162136758	18788.4588765877	27106.619146686	29881.850287897	6267.57143015343	31583.67235698815	30881.342995954295	39218.38662378408	38550.4477488651	38681.2123753941	29810.972706750104	34604.57813116853	31983.804790708953
AT1G04620.1	88770.70638870723	65589.2451615994	61707.8907545082	68610.8105453675	48138.706777667	63274.06501083495	63453.88779881221	61328.33972820329	60326.7371640515	59771.2594024698	58978.90743294559	57734.88726155817	68059.30817763523
AT1G04630.1	16106.053466708463	22043.0774661486	26224.516609964	30865.2337393401	7144.17440231402	33015.56530459295	31513.456541930387	39237.21907669199	36609.2618811474	36198.5981014599	30636.830472832993	31187.847204190675	30123.57352494346
AT1G04640.2	193198.20580262816	215441.023198192	206231.368664469	195786.116092707	192891.107377207	175378.06400303534	163491.3571192489	161115.22846197075	155852.28451904	155722.172711207	139303.35804675205	137936.0483641569	120903.14005844247
AT1G04690.1	454738.3885460309	388396.969506411	420064.918776231	439659.042130884	483600.161174181	376652.94529537024	384038.75629940245	343169.8055413852	372296.014006034	362847.310158215	388095.77302263805	326889.6662528009	379569.67641447484
AT1G04710.1	43828.28009784233	56976.8694746518	61293.1582421338	62359.144737134	46629.4291379233	62453.91671828147	59048.45163370941	65292.72645558649	64715.6775376025	63647.4349730994	55884.3662549109	60333.847825593606	56398.389976047336
AT1G04750.1	43069.66183738926	42241.8734546186	51230.3230653532	49048.5979770437	32204.7537045592	51201.92958826631	50293.18991440599	57831.71346466928	55278.1662015144	57944.996681032	49042.182799457536	56436.54514704631	50897.62149959195
AT1G04810.1	83050.41772187699	86703.8684182971	79222.5245621423	85184.7311649796	69488.2495927046	77638.78716850703	84756.44453431116	82487.05093232857	86215.9277435453	82612.920080726	83822.05447220564	78969.0432026347	87954.41338189226
AT1G50010.1	695490.5188337297	923128.197215689	754215.194107842	1032173.34947356	1330619.666536	1189720.0930874718	1268366.6555229179	1254295.4782191054	1286017.16361155	1381761.2685523	1469061.6933543999	1520625.3008891402	1504791.346239002
AT1G04850.1	95365.38961977242	88902.1602546852	84916.0203008753	83588.3860600036	77347.2447492195	88602.32071034709	90517.67188405622	86893.5664833422	90640.3589884609	90167.2710690282	97401.32740509849	95406.06366184454	96996.0238604696
AT1G04860.1	68487.66290165481	75697.2082140417	84839.280028593	85289.6759004831	75509.2669401097	86562.50418425612	83304.27016685755	91253.24207799628	87037.8891848127	89619.4706025234	87045.1723526979	89869.45398398481	87917.25263299218
AT1G04870.2	42053.97593578885	46896.3245056333	51779.4674295987	54473.7958437136	40060.6757982443	57255.10642367129	57484.257374755056	63298.016231453585	65900.8824247736	69005.866575315	67725.0388514649	64541.15650429112	69671.67959021377
AT1G04950.3	18458.954413375242	22093.6369587928	29636.3900995432	30605.3205386255	10386.3578137515	33143.37909521546	30352.99817969546	39098.3358169184	37562.6062031271	37889.6840007118	29661.721486280705	33761.87075306143	32098.75085249702
AT1G04970.1	54461.37413956513	43034.1687227068	58712.2945115821	47500.6536513475	31549.6244859326	46948.51533596074	44103.825047295744	51421.93791919453	49867.4674472587	49298.3299892364	41994.48082279173	45085.60654325975	41161.64111241869
AT1G04980.1	161542.4981942098	122569.510099312	145036.918999292	118295.060115127	124880.604609123	122683.16800600378	128068.43234893265	131410.75248262924	143775.444769823	156684.489775541	155474.9419223751	150075.93795922745	135922.8246413214
AT1G05010.1	448149.2133164898	294216.210953214	341745.255606216	289681.471961142	342193.06889354	262708.7533543325	301447.85548433167	252687.64167832167	251695.939414798	265621.062594224	285834.1984775872	238611.39677758893	243742.81265172336
AT1G05030.1	27554.704092470274	31518.8707939401	33198.4409370501	35690.877029774	11796.8503958991	35676.77164525139	32844.30243770843	39136.69580053505	34033.5294670876	37958.2754390671	27180.29395254477	29731.858915444605	26983.025772888035
AT1G05070.1	52955.86203908724	59591.2536576561	61294.31183887	67009.1652570416	57937.0614277984	77406.7709493209	75148.92299272529	85429.88237008212	81464.221896527	92495.9937841073	83251.11493950356	92470.10750129352	86941.57032426479
AT1G05180.1	137285.74613033084	129303.91166885	151163.32323595	142034.78700435	139765.699105892	134374.84679553422	132417.01135357353	135619.80781274708	136071.976036933	137794.64034214	134041.90700350868	128524.87331462298	133224.25707070506
AT1G05190.1	317937.8668004395	415853.283679868	312064.655607499	457810.977043511	494407.777714203	513039.6275369448	599899.0750745159	625218.5593625394	659660.22436688	729034.368378991	826186.5889516147	840079.1283296875	909025.5687084398
AT1G05350.1	115648.73641215147	118700.553527703	119304.833799879	116708.695162006	117027.018599681	122053.64430936136	123352.19656594975	128686.84609598848	124631.585847325	130512.349044224	126293.22458335475	127252.64094891745	121950.19471279094
AT1G05500.1	152933.8080991466	159214.923273719	159095.162164226	159571.976519723	157076.530933851	159577.35628599254	158134.42713896686	149051.51683218422	150769.140804782	148015.190720389	147195.9082757068	145360.32385805706	141352.01279247436
AT1G05520.1	123326.14709772756	107603.739734338	120820.447493149	114471.243477038	115496.120461066	114606.96166120774	118064.65760315438	114021.7022488411	119622.082208364	124482.29865709	121569.0507879756	123433.25936493078	122544.07334112242
AT1G05540.1	13598.658358315246	20011.5018909646	28010.3582204327	31367.0505187708	7387.69748999451	32269.631654883182	29921.2540863089	38384.53110287213	35624.1249553607	37166.7063764062	28782.21146229843	31610.156485732154	29110.83382170644
AT1G05560.1	128589.11817109163	128964.194962612	113217.328652164	119901.756086445	129150.041845597	114104.47450505376	116257.83833447608	108575.67349027934	109172.954681332	103215.967673287	101944.70270675373	99651.0459695411	103341.10967666889
AT1G05760.1	15176.02411969035	20833.2702380554	28112.3005894597	28193.6297430072	7454.72056498463	31095.026456224765	28647.248606502373	36269.22913592205	33613.2080908522	33837.4634502997	24987.046232058772	27799.262256803762	24685.579358825064
AT1G05900.2	10481.888307136613	16817.1580467385	23814.6223021311	24798.7250788852	1947.85349522159	27207.9785073878	24953.844157952364	33087.71741181605	30591.0772322264	31439.3649439825	22617.00905440347	26028.609946807388	23091.61859338241
AT1G05910.1	51293.27946685988	48061.6553128635	60997.0533809993	53509.9715412512	31443.2399438981	51190.64746653197	47855.009010758564	57580.58427941232	57143.7423801954	55486.1024668011	51303.32813523431	62602.416074565794	54989.411713546404
AT1G06190.1	111278.84397252419	130266.661012687	123440.412518677	146740.115512571	139017.025568183	152514.6218238653	178181.3609591556	203377.05054511726	217384.76117365	248109.325263664	282018.90758158185	298689.3362063887	305976.7957412865
AT1G06210.1	29395.08266733668	32616.4942427844	35742.4465555562	36015.7822449184	16618.7298909964	41349.52378828814	39408.48527787499	47003.400304930714	41865.4800028026	43688.7323574532	37529.890848889125	44058.09339975881	42651.91399150812
AT1G06290.1	278589.79226592	246843.531242307	247146.554024691	243524.677430985	262374.771682278	246753.22805220218	255333.35156280416	239374.74602423137	245201.437454648	254082.035888125	247800.2019039409	249399.24162308173	239030.3989301345
AT1G06400.1	121942.24523340914	86545.5552527001	99606.8234642608	106709.234888662	100744.398165898	99381.05688611553	97656.00562744171	90427.17142426541	95005.5641733945	93253.2286541691	95601.32153429954	86279.4941885379	96651.75510543134
AT1G06550.1	147230.8102277859	126620.641969471	128146.903613877	159153.651632995	157516.956674741	165897.9292873766	201172.01363731868	212350.80519970006	227321.921717355	248846.999243597	260138.00050803687	258822.41840547737	257186.95120554778
AT1G06560.1	30626.531679783737	34540.5314159993	40478.2564712009	43007.4477699888	23092.1961400581	45192.7121398108	45099.34227664682	49878.03565076472	48798.4917680254	53324.6856606461	46005.0363789754	47234.418690104256	51512.36407122539
AT1G06570.1	152367.4151087341	109921.100696189	128210.05853573	102541.896078475	95612.8334287366	101993.80289200424	92898.68649151266	93740.23867086894	88966.8836831959	93963.6960695332	90167.02488485415	89907.38769952049	87887.18703630232
AT1G06590.1	10514.304342382955	16466.096614034	25029.9320906336	25028.5588162675	3044.75110884824	27666.422328578716	25515.83727689122	34006.84838967375	31452.3720671604	32706.6166577216	25059.417580856778	28741.78429691287	27376.52500623375
AT1G06680.1	2300055.097896306	1962046.54538398	2197027.73733947	1863609.9390182	2609529.36773553	1834343.309912801	1730553.0512757048	1574800.8513872747	1470427.13685932	1310314.36717523	1249262.5861570267	1181680.9164063644	1102709.6140099736
AT1G06730.1	14641.563395094357	18594.6470452259	27107.2481954829	25325.4715679693	5871.89414467894	29852.47760061811	26714.111728429296	36527.076024007736	34629.3448532471	35301.2960513867	28866.523909207688	32100.803813807117	31352.492900115354
AT1G06820.1	116023.87147469234	144708.076345906	145925.427589639	145409.654573364	158241.096930185	158131.64519763927	156191.20993336814	162593.39870898143	164082.780158725	162286.158031809	160353.11200465244	160858.14355965998	161841.88569760774
AT1G06840.1	46351.71113202372	53533.8978930537	53406.84471352	54079.1965333897	32704.030851475	52322.388339712365	47345.62271024752	50541.57221420754	46562.5997734465	49566.9177053862	38017.567323656505	38909.33642455384	37131.73481762913
AT1G06950.1	801969.0116043845	838923.433304014	824193.896189452	950039.584646964	1117029.02668184	978280.2278175832	1176103.1858268264	1170703.5312719627	1303294.62599889	1338938.31667524	1560963.2865173845	1475680.695393333	1663346.8688390725
AT1G07000.1	18043.767266502382	18609.0773494876	26772.2258293557	28596.2118120084	4730.4755533948	29218.789832149025	27639.317933590035	35201.1231028796	32655.0538402375	33102.5220171145	24296.597365810274	26960.818233675247	24950.331675072324
AT1G07110.1	230860.8792101261	275525.401073106	242511.328864182	264302.398467625	267254.130556173	239119.92389136902	227341.58180213545	215857.42495691797	204666.254852149	205884.800668876	182599.87104535708	178547.2185559103	171111.30748248927
AT1G07140.1	420820.0625422629	265762.470988116	269560.141207348	363694.760059518	407460.890694536	336711.53331913013	414968.0012065838	331024.97635551076	329203.979984825	290193.999004614	398891.36692392756	318646.78140095825	405828.1688888695
AT2G30000.1	44727.192501998354	44758.9988895783	54278.2532179479	54931.3084781146	40271.5597863456	55794.20884426117	51083.76250537584	62370.40296601956	61960.0476501367	63611.0333326016	56963.04278114332	64654.51375789494	59911.233541234265
AT1G07180.1	28580.071781120667	46420.4742886318	44849.7377395447	47666.1195391783	24401.8840948984	45217.49859619623	42388.20023074816	48676.74605141383	44097.1029010409	46891.7166241537	37763.46542991104	39136.74974646411	38421.98526768012
AT1G07210.1	27915.814485721734	30759.8414696168	40089.8613252353	37929.080817106	20251.2800503623	43473.273845172786	41653.34764586826	51513.98029424243	49964.529090342	54815.4127666033	54126.34412675112	58593.47299193907	62886.660469801755
AT1G07230.1	32180.216765519683	34693.3440421229	41367.4451871074	43991.9476570187	21603.5139761543	42526.656298842165	38383.88681562524	46493.79551989368	42351.5217477216	45940.9338568088	36384.56004438209	39712.51133775507	37583.762526938386
AT1G07250.1	141869.95288976273	173079.364101555	170896.217921685	163206.972364374	173605.752291917	156707.1859201407	142280.59794720923	139045.28884023006	130545.026193176	128562.934299595	114957.46948898627	113582.54880113385	105206.25504275861
AT1G07360.1	119760.75613607858	127200.90554735	126080.811627925	112978.394670133	122824.416795854	125958.35837316647	128379.66184458893	136129.6259086439	139731.852341247	153697.765030956	167060.05509964848	178592.71057580216	180938.83177537634
AT1G07370.1	147715.47302878127	172735.752208906	175891.15707145	192007.382533596	201615.869650399	205289.05900051087	232113.45021998347	238191.72970520894	259505.447978658	285141.989586122	319842.37207090994	331994.18874348135	358098.02442980214
AT1G07380.1	31116.74514070408	26552.9893304122	46898.8190016032	35930.8583941844	17943.6931195872	36822.0083656765	31626.165261356018	41106.17166573858	42036.7062327882	35832.4485466147	29875.094259206748	33491.15114424157	30466.068149715768
AT1G07410.1	8753.319611354305	14819.7352571684	22072.4863861765	23388.7567119935	88.0098367010214	25745.089235960942	23154.368775645144	31525.01196697866	28967.9710061039	29748.9249828245	20599.36144187123	24160.183408401423	21419.822562798556
AT1G07480.2	23193.513040838177	23130.1291202056	32091.2173973666	31919.5516382699	12392.9723825085	35465.71729938405	33705.40284352392	41147.300472435825	40085.0098931151	42593.3860984747	37679.46976564162	42706.91220197439	38488.33734604714
AT1G07530.1	13906.771066963898	18859.4376676985	27979.0043084366	27737.919214279	6298.48258192746	30597.459777377575	27985.98570008225	35334.03660414014	33654.4528540492	34457.7560326916	26587.795690613428	29338.749752492506	27448.376942956813
AT1G07615.1	14103.946780463742	19227.4139893677	26449.2649481785	28029.2003992175	5996.0765859504	30214.748527682714	27321.081526171332	35922.49082690665	33275.8510648549	34996.1499380068	26474.78831281006	30487.24792465595	26865.984206908757
AT1G07705.2	17308.08951968405	21947.9882864497	29284.617189155	29464.6925114819	8799.84987380939	31211.13602401209	29947.57699659996	38142.46137270863	37216.4212973275	37881.7835275061	30526.882977228455	34779.45574198957	32915.57843225945
AT5G59850.1	129740.164409366	146241.327943639	158138.82663472	168552.910798384	177099.936743765	179879.6847399976	195437.8148875618	214623.58932482183	232074.628233469	248906.267340215	262046.67813738808	272226.5504989547	283252.6958783271
AT1G07790.1	53044.482054211614	53173.6595377947	54699.8315361747	53123.0918358529	33776.4875635521	57368.63600166045	62461.292653273755	67747.14427066695	69658.2534013859	74620.3858345594	85266.19539094495	110357.54435161498	104722.29025644533
AT1G07830.1	46317.80159449198	44017.5942373497	49330.3724712713	49114.0736810526	31595.7028519616	53466.9214994599	51905.58472974022	59856.62945144789	61290.3423094545	63044.5000495793	67174.98550589712	72201.47494390915	72947.33983914077
AT1G07890.8	1097154.839776504	1062815.26674564	1156145.0388195	1185546.26952209	1419438.03055419	1167188.7218565606	1071322.0742951774	1012527.3173475958	974737.081984319	970092.538155931	884940.090481761	888553.0499482646	827923.199591551
AT1G07950.1	46679.15050529001	26992.3966235999	39541.9269393462	32517.7878544836	11431.4341497137	32267.68779850794	29088.42683820559	37784.10867199365	37448.5080307433	33119.9977623238	25580.884112302025	29590.032591275707	25876.600758100623
AT1G07970.1	27753.517198038226	30918.8163026853	35696.4956397869	36314.2651804255	16777.576387755	39006.60464933139	36418.964430120126	44987.13857752922	43475.2751959139	44669.5956175874	37770.201160644065	42327.63993711789	41196.95836426499
AT1G08130.1	74667.10120793564	71026.4459313244	77932.5301441685	69136.3927064139	63689.0509394159	76707.75398952978	83627.99329099485	90080.00340822252	94101.3098930181	107051.219244133	123433.33726759591	130145.08354286937	152108.24836641017
AT1G08190.1	127607.47236140148	127895.446476492	116145.815926979	123720.464850441	104072.067433994	113518.93318127058	105272.52724743246	101978.58536948376	92919.4670122638	103393.468211763	87515.78713739081	91577.51374352058	86634.01768449295
AT1G08200.1	87556.1948160629	103469.551490985	103183.263026007	131659.802465722	124667.5922378	135956.94998985282	156226.78175934692	156604.17058695565	154525.888523416	158826.648800505	166788.3791712646	158700.51207253168	169555.36193928623
AT1G08250.1	44760.424060858444	43278.2688140205	46947.6524381743	53039.6936936656	36002.4865318356	55835.14983096333	60690.145859261225	65965.71320980202	62846.4160566229	66446.57760773	60153.42130790478	64700.6836089746	60504.448517801175
AT1G08260.1	15798.42607142325	17421.5420632606	28149.6047634025	27333.8454597406	6279.91686338049	29816.15530281347	28116.57598316843	37169.90310594896	36004.2504317984	35834.5866135796	29631.99429339775	32653.166537750207	32420.857829931534
AT1G08360.1	468796.047745084	382775.022377699	283657.898257313	284510.789554135	340148.020975617	310308.379531228	371227.24847667874	318629.31350660266	306876.456586141	331334.912332271	491251.61665152945	446628.6404446114	709035.7397811227
AT1G08370.1	49224.79889361409	53000.6024590769	55542.2536627865	49016.9187823047	35403.4668569374	52773.95190576686	53921.3176505484	61615.828298591914	61137.514753485	63992.6252042938	63536.10258135869	65412.98958699012	67425.98845164788
AT1G08410.1	21868.89828580298	27208.6486292133	33982.8618595639	32214.0496865113	13593.4894115192	36497.280092128065	34273.08027294693	42354.93769429251	41723.9288895216	44065.0640443744	39430.08265174971	43034.37148209845	43107.64951258757
AT1G08450.1	1008270.0246395827	581253.391062231	749955.58862317	545095.606828801	776225.305951973	531546.1273022679	521471.3236947865	495753.0636311102	515607.842833873	529123.472710036	458405.7942457416	387211.81705526385	341361.8251930887
AT1G08480.1	176237.70769450354	159722.876161445	172594.815905987	140150.039809235	152888.002883501	132936.02752953183	122700.61066507634	123370.15239282596	121021.385255205	131538.58244988	118135.88700178295	118703.14221398304	119218.33472029307
AT1G08490.1	136571.75436751448	124651.506167707	136164.214997119	131624.147805871	124977.782995497	131210.64861335084	136495.67793089978	144925.16690856105	147181.848051125	147168.724326674	148360.16692797813	149605.66207206546	148658.40899579442
