AT1G01120.1	7668.6	5167.0	5933.4	7295.7	6369.6
AT1G01960.1	59929.0	58625.0	56842.0	56987.0	50437.0
AT1G01960.1	0.0	0.0	0.0	0.0	0.0
AT1G01960.1	0.0	0.0	0.0	0.0	0.0
AT1G02730.1	11404.0	11566.0	8867.9	5621.2	6888.8
AT1G02730.1	3003.7	3040.2	2274.9	1537.5	1768.3
AT1G02840.1	12520.0	13062.0	12736.0	11233.0	8638.9
AT1G02840.1	3130.5	3381.1	3546.5	3342.6	2760.6
AT4G14240.1	3583.4	3399.6	2877.4	2582.5	2253.5
AT1G03590.1	0.0	0.0	0.0	0.0	0.0
AT1G03590.1	10409.0	10158.0	8692.1	8024.4	5144.4
AT1G04410.1	6572.4	6438.6	5757.7	7190.4	6457.8
AT1G04410.1	6196.8	6716.4	5661.8	5843.1	7477.9
AT1G04410.1	0.0	0.0	0.0	0.0	0.0
AT1G50010.1	3489.0	3435.0	3256.1	3380.3	2663.1
AT1G04950.3	2662.5	4224.4	6027.9	5568.1	3044.8
AT1G05500.1	299.54	659.48	261.23	400.99	775.72
AT1G06210.1	15757.0	12656.0	9550.8	6299.3	4637.7
AT1G06550.1	7856.6	7037.7	6775.8	8161.4	10325.0
AT1G06570.1	3848.3	2742.9	2920.7	2378.0	4323.6
AT1G06570.1	3848.3	2742.9	2920.7	2378.0	4323.6
AT1G06660.1	0.0	0.0	0.0	0.0	0.0
AT1G06660.1	0.0	0.0	0.0	0.0	0.0
AT1G07110.1	4544.0	4679.2	4840.7	5309.3	6031.3
AT1G07110.1	18928.0	13602.0	12330.0	11318.0	13764.0
AT1G07110.1	0.0	0.0	0.0	0.0	0.0
AT1G07110.1	14630.0	13645.0	12641.0	15952.0	16624.0
AT1G07705.2	3341.8	5720.3	6420.7	6117.8	4393.4
AT1G07705.2	3632.1	3298.9	2865.8	2314.0	1878.1
AT2G28720.1	2503.6	1795.7	2118.2	1261.6	1550.5
AT2G28720.1	2503.6	1795.7	2118.2	1261.6	1550.5
AT1G08190.1	5679.5	4367.5	4074.7	3816.7	3129.1
AT1G08560.1	4401.7	2774.8	2260.2	1167.0	1970.1
AT1G08640.1	10301.0	11393.0	7949.2	5076.1	4592.4
AT1G08700.1	10294.0	8310.1	7780.5	6460.4	5583.2
AT1G54690.1	5317.1	4050.6	3864.9	3267.0	2643.2
AT1G09020.1	1678.7	1577.2	1296.5	1145.5	1320.1
AT1G09520.1	9011.5	10545.0	10950.0	9054.8	6974.9
AT3G08590.2	0.0	0.0	0.0	0.0	0.0
AT3G08590.2	11572.0	11464.0	9399.9	7777.9	9046.5
AT3G08590.2	6981.8	12573.0	12713.0	16883.0	11174.0
AT1G10020.1	0.0	0.0	0.0	0.0	0.0
AT1G10090.1	0.0	0.0	0.0	0.0	0.0
AT1G10290.1	1257.1	1361.4	1124.4	1077.0	1039.0
AT1G10290.1	8376.0	7603.6	7493.8	7864.1	6846.4
AT1G10290.1	41335.0	43193.0	42679.0	38193.0	31618.0
AT1G10290.1	1606.7	2028.1	1992.8	1634.8	1724.6
AT1G10290.1	5579.5	4769.9	4375.3	5324.3	4644.0
AT1G59610.1	25464.0	25832.0	17298.0	16348.0	12765.0
AT1G59610.1	28566.0	26862.0	25636.0	22487.0	23500.0
AT1G59610.1	6459.3	6372.4	4919.9	5593.8	4290.2
AT1G10290.1	8707.7	6272.4	6418.9	5645.2	7122.7
AT1G10290.1	5509.0	4715.6	3807.5	3503.7	3484.4
AT1G10385.1	10384.0	8346.4	6647.5	3709.8	3072.3
AT1G12000.1	37826.0	29378.0	27244.0	22076.0	20044.0
AT1G12000.1	3167.4	2361.3	2408.8	1948.0	1838.6
AT1G12360.1	19100.0	23627.0	21899.0	20188.0	21787.0
AT1G12360.1	3634.9	3483.8	3125.6	2727.6	2247.3
AT1G12360.1	0.0	0.0	0.0	0.0	0.0
AT1G12360.1	0.0	0.0	0.0	0.0	0.0
AT1G12530.1	21899.0	21978.0	17666.0	11497.0	9077.9
AT1G12840.1	7075.0	4987.0	5315.2	5970.5	7712.8
AT1G42970.1	0.0	0.0	0.0	0.0	0.0
AT1G12910.1	17958.0	13425.0	13068.0	10382.0	11745.0
AT1G12910.1	0.0	0.0	0.0	0.0	0.0
AT1G12930.1	7026.1	5953.0	5628.0	5284.5	5323.7
AT1G12930.1	3434.6	3326.3	3466.9	3490.6	4137.1
AT1G13020.1	16297.0	16440.0	16307.0	12718.0	11214.0
AT1G13020.1	31491.0	30172.0	33506.0	30654.0	31643.0
AT1G13020.1	2047.4	1543.8	1261.6	1135.2	785.32
AT1G13020.1	2683.4	3750.7	4377.0	5764.4	5466.2
AT1G13020.1	917.2	1396.3	1142.5	1247.5	1523.2
AT1G13020.1	5078.7	1760.4	993.67	649.86	677.72
AT1G13020.1	0.0	0.0	0.0	0.0	0.0
AT1G13020.1	5642.0	5485.5	3434.2	2684.3	2864.0
AT1G13340.1	1944.7	1858.4	1320.9	1312.2	1287.5
AT3G04120.1	8868.8	8291.6	7968.8	7212.4	8230.0
AT3G04120.1	1926.2	3833.7	5043.0	5757.6	4008.1
AT3G04120.1	2292.0	2766.0	3137.1	3230.5	2839.7
AT1G13690.1	5635.7	3522.1	2902.4	1402.6	2433.7
AT1G14040.1	9926.1	10358.0	11274.0	9240.3	4880.0
AT1G14460.1	5634.4	5412.4	5296.7	3877.9	2430.2
AT1G14510.1	141410.0	68706.0	45684.0	26085.0	29036.0
AT1G14570.2	2916.3	2756.1	2332.4	2194.5	2837.3
AT1G14570.2	0.0	0.0	0.0	0.0	0.0
AT2G01910.1	24195.0	18351.0	17344.0	13108.0	10814.0
AT1G14710.2	0.0	0.0	0.0	0.0	0.0
AT1G14850.1	8847.8	7922.9	6967.4	4829.1	4954.2
AT1G14970.1	875.93	1411.1	1181.9	808.54	617.62
AT1G15080.1	0.0	0.0	0.0	0.0	0.0
AT1G15130.1	2006.6	1985.2	1569.3	1722.0	1658.0
AT1G15290.1	0.0	0.0	0.0	0.0	0.0
AT1G15290.1	0.0	0.0	0.0	0.0	0.0
AT1G15290.1	2958.7	2567.4	1565.0	1824.5	2253.3
AT1G15340.1	4153.7	6021.2	5772.7	4294.6	3070.3
AT1G15660.1	0.0	0.0	0.0	0.0	0.0
AT1G15660.1	0.0	0.0	0.0	0.0	0.0
AT1G15690.1	2906.2	2497.5	2496.5	2175.6	2146.6
AT1G15690.1	0.0	0.0	0.0	0.0	0.0
AT1G15690.1	0.0	0.0	0.0	0.0	0.0
AT1G15940.1	7967.6	6936.2	6437.1	4570.9	4013.6
AT1G15940.1	11615.0	10081.0	7076.4	5713.2	4808.0
AT1G15940.1	20851.0	26424.0	23928.0	17530.0	12328.0
AT1G15940.1	0.0	0.0	0.0	0.0	0.0
AT1G15940.1	14312.0	10831.0	8930.7	5789.9	4837.1
AT1G15940.1	3325.6	6185.1	6757.0	5305.2	4119.4
AT1G16800.1	7225.9	5746.2	4497.6	3449.6	2113.6
AT1G16860.1	30843.0	31915.0	31270.0	39388.0	45941.0
AT1G16860.1	24018.0	24324.0	20583.0	23638.0	30771.0
AT1G16860.1	18016.0	18901.0	16284.0	19917.0	27531.0
AT1G16860.1	31878.0	30322.0	34746.0	53322.0	58304.0
AT1G16860.1	0.0	0.0	0.0	0.0	0.0
AT1G16860.1	9603.4	8181.5	7178.9	10996.0	18451.0
AT1G16860.1	0.0	0.0	0.0	0.0	0.0
AT1G16860.1	13925.0	13375.0	11566.0	15397.0	16465.0
AT1G16860.1	8125.8	7707.2	7207.8	8322.2	7775.0
AT1G16860.1	9699.2	12989.0	16074.0	27163.0	30783.0
AT1G16860.1	18764.0	18399.0	23517.0	33303.0	30233.0
AT1G16860.1	25327.0	22293.0	21181.0	23618.0	27185.0
AT1G16970.1	6148.8	1860.3	2126.7	1407.6	1328.1
AT1G17210.1	5940.6	4071.7	3563.2	2743.2	2424.2
AT1G17210.1	5940.6	4071.7	3563.2	2743.2	2424.2
AT1G17210.1	6221.5	6179.5	6136.5	5334.9	4385.8
AT1G17210.1	12432.0	16212.0	17468.0	13765.0	10041.0
AT1G17210.1	8541.5	9083.3	7474.3	7261.5	6925.6
AT1G17210.1	10790.0	10255.0	9777.2	7411.5	6103.2
AT1G17210.1	0.0	0.0	0.0	0.0	0.0
AT1G17210.1	30572.0	25574.0	24743.0	18448.0	15503.0
AT1G17210.1	13652.0	13265.0	10909.0	9086.7	8588.1
AT1G17210.1	5160.9	3353.1	2983.6	2172.2	2898.0
