AT1G01960.1	21844.818147211492	15015.1288124563	16489.0390637952	17166.298546711	21388.9579841241	16597.73884099856	19310.22288623996	18097.097789299565	16305.3356072744	16323.8473236009	16255.717972344226	14610.519553842194	18179.79334051223
AT1G02840.1	6817.097947690804	6438.53632028414	7471.24819043837	6895.71209425933	6821.20132700154	7204.627991406014	7416.935202974325	7571.774653105806	7897.52951859544	8289.22289059836	9327.434125175194	9356.375897934682	10020.962254535276
AT1G02840.1	6817.097947690804	6438.53632028414	7471.24819043837	6895.71209425933	6821.20132700154	7204.627991406014	7416.935202974325	7571.774653105806	7897.52951859544	8289.22289059836	9327.434125175194	9356.375897934682	10020.962254535276
AT1G03590.1	5814.874958673238	5994.26944830625	5945.89446224899	5854.64684250699	5184.26447607634	5958.379772581926	5544.768812658554	5687.814913345532	5153.35356532383	5500.76627543517	5462.657649959385	5485.200442060833	5160.116160776221
AT1G05500.1	5658.086316190061	5348.30452924189	5971.85724068594	6199.2650492745	5183.51973422154	5666.82892243694	5958.960299334277	5844.088376160201	5648.77714716069	5511.12007011676	5338.506335291866	5143.373295300503	5499.1095567506245
AT1G07110.1	7014.548267691546	6620.4080182056	6434.91133144178	6840.07215041269	5527.66492459612	6266.051174468882	6461.202989529789	6133.640288357734	5544.50223657534	5904.67886238952	5390.461136280081	5153.972149475478	5281.185860365843
AT1G07110.1	5737.362682833979	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5273.809976257877	5120.6220030366585	5283.263814037472	5095.01148486703	4993.79048190309	4665.229886534917	4648.619037963132	4632.073561064454
AT1G07110.1	16808.006392124997	13979.8063135722	13170.8645796713	15534.3192060007	13399.9433080197	13627.250624813581	13205.448462530401	12340.707198859545	12052.7277153554	12334.9705862103	11993.138104564892	10710.605578647328	9837.017718459725
AT1G07110.1	16385.016630920614	18838.4716278394	26823.4168126012	21332.6694070244	34277.0648869555	23428.961284170025	23134.996550804855	20736.74334264029	19197.2412981012	16524.66284272	15756.405004572749	15196.61185897909	13908.111715463963
AT1G08190.1	5737.362682833979	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5273.809976257877	5120.6220030366585	5283.263814037472	5095.01148486703	4993.79048190309	4665.229886534917	4648.619037963132	4632.073561064454
AT1G08190.1	5737.362682833979	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5273.809976257877	5120.6220030366585	5283.263814037472	5095.01148486703	4993.79048190309	4665.229886534917	4648.619037963132	4632.073561064454
AT1G10020.1	5737.362682833979	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5273.809976257877	5120.6220030366585	5283.263814037472	5095.01148486703	4993.79048190309	4665.229886534917	4648.619037963132	4632.073561064454
AT1G10090.1	6456.960137232573	5940.71410667427	5908.66953468168	6080.59302934427	5700.35924884541	5970.910349822802	5881.334135255067	6106.720893920223	5806.0629103036	5745.51002432517	5287.580932462105	5479.12264502017	5297.408171886426
AT1G10290.1	5737.362682833979	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5273.809976257877	5120.6220030366585	5283.263814037472	5095.01148486703	4993.79048190309	4665.229886534917	4648.619037963132	4632.073561064454
AT1G10290.1	8891.887381690485	5312.63833717918	7522.967375432	6691.77932844185	6583.26770517385	6783.237238730114	7347.293267473291	6980.915574558045	7002.0999002524	6973.76787178124	7050.323147678894	6650.797319577031	7294.196739039294
AT1G10290.1	18338.94312755064	16639.0590953617	15532.7361938045	15358.7919792707	16225.1520994995	14818.748692206109	16138.499026908363	16080.867269936787	15988.8248587739	16595.5553967263	18378.555508138186	18848.343397411772	18996.748425671125
AT1G59610.1	8771.485935160095	6753.01571168814	7666.53178642995	6176.45040446136	6301.16806852819	6643.576181893396	6858.400334119475	6490.465132694991	6540.73410850321	6470.58414121614	6663.419205641423	6571.7134094199255	6993.339060245378
AT1G59610.1	9735.810704000958	8800.65271118678	7713.53003440777	9784.61739285903	11062.3165671645	10008.853946969442	9346.281512286032	9170.896922838709	11946.506351429	10790.1376309654	10501.275650886364	12125.531873883725	12280.111319224969
AT1G10290.1	6348.234122033014	5761.08862781705	6164.79940439372	6150.12245436614	5569.11653395593	5903.427381997151	5846.77355239529	6126.760246615331	6174.52088685376	5884.41777387042	5981.667331070303	5913.709810438794	5805.725916046461
AT1G10290.1	5763.635507315623	5612.92460308848	5483.33822801569	5733.62816864746	5340.40327776918	5796.263719839988	5617.603788738026	5686.319076466905	5496.73211891367	5527.7209198351	5085.1106656694765	5082.752773484264	5243.931769916375
AT1G59610.1	8031.213193719646	7194.96785682967	7512.3220251312	7368.2902779107	7490.01266067989	7328.99643459205	6984.267652590464	7003.9306859228545	7028.12305340292	6517.03343057758	6658.359814396727	6872.614409650931	6174.098741130132
AT1G59610.1	11554.969350401892	12515.0703118523	12193.0487464668	12714.8849565252	12630.8956285744	12453.141820044999	12521.590134543643	13154.749041388905	12322.7233846383	13590.6108091259	12850.20425791565	12964.664089374384	11313.991037437117
AT1G12000.1	6726.4018948268285	5552.3032798902	6540.02510492185	5683.9694804786	5612.50328695092	6176.818804510432	6264.249314858774	6289.213865712954	6674.29941404694	6694.75690206252	7257.384740734301	7900.345677275266	8539.09047142172
AT1G12360.1	8098.190930233304	7226.92099182054	7606.55986006652	6846.33985987216	6951.4931153133	6630.863005705247	7059.330904243801	6861.7494706622365	7410.10604343674	7073.06167188629	7239.420872863609	6827.249252027334	7164.163940373548
AT1G12360.1	5737.362682833979	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5273.809976257877	5120.6220030366585	5283.263814037472	5095.01148486703	4993.79048190309	4665.229886534917	4648.619037963132	4632.073561064454
AT1G12360.1	5737.362682833979	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5273.809976257877	5120.6220030366585	5283.263814037472	5095.01148486703	4993.79048190309	4665.229886534917	4648.619037963132	4632.073561064454
AT1G12840.1	8322.259358418378	6824.24916990013	6800.57413984538	7025.34320040565	7169.17586729468	7605.31483422859	6902.134349925384	6619.98647454158	6630.67067162668	5258.96015006891	5902.640325966559	5662.817392901256	5697.967492258668
AT1G42970.1	5737.362682833979	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5273.809976257877	5120.6220030366585	5283.263814037472	5095.01148486703	4993.79048190309	4665.229886534917	4648.619037963132	4632.073561064454
AT1G12910.1	6870.772780756938	6763.18098403319	6462.37913801728	6113.48356951708	5703.40892300626	6272.299687679699	5837.154170702793	6125.132646730193	5940.54533608934	6018.80543190408	5865.004417172114	5784.271620099504	6032.351166298633
AT1G12930.1	7680.9917052360615	7585.30286993595	7298.332444573	6424.47803376933	6586.29105267313	6637.1046152895515	6230.2722389951205	6442.499631588421	6396.6026737013	5974.51356410677	5738.812146500143	5907.631093747326	5916.35350164417
AT1G13020.1	7907.153884106427	9122.91546008021	8628.95822009834	9601.70819252305	8695.59669418311	8814.148769958367	9798.107704368736	11778.38765714893	11486.6773322317	12931.3667740989	12254.524885196226	12316.165252957526	11452.181234075873
AT1G13020.1	7076.311026852554	7337.15822961186	6231.06359644668	7530.34879087754	6143.4938260807	6823.118075143448	6843.124936945905	7732.7707873314175	7151.18782245256	7987.16291383572	7228.8089169349005	7445.221688988618	7356.287095841857
AT1G13020.1	12016.258662862314	11168.4448648388	11625.1459346205	10436.646921257	10825.7499590358	10065.245334972802	10590.524455913846	11910.575098638757	13033.9404200197	13083.2924386286	14616.361129172605	13942.319073188657	12853.008546868898
